date,open,high,low,close,adj_close,volume,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,adjusted_close,total_return_index,cash_dividend,split_ratio,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,gross_return,trading_value,nav,issuer_market_price,official_close,official_close_source,close_difference,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,institutional_available,outstanding_units,distribution_yield_ttm,feature_available_date,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,tsm_lead_ret,sox_lead_ret,usd_twd_up,usd_twd_up_streak3,tsm_dump,sox_dump,tsm_dump_1pct,tsm_not_dump,fx_not_depreciating,fx_not_up,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature,forced,strategy
2017-04-28,66.46,66.46,66.24,66.28,54.56,583400,0.8231744115872058,54.708171394085696,54.708171394085696,54.52707302353651,54.56,161.08650723354,0.0,1.0,66.46,66.46,66.24,66.28,0.997805413313826,38667752.0,66.28,66.28,66.28,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.022646606101511,2017-05-01,0.000548947849954,0.0201492537313432,0.015413184772516,0.0613354037267079,0.017889387367598,0.0271052087833647,67.49226006191947,2.0341688265760496,-0.0001828487840556,0.0810707484698331,2.1947284825480984,0.0,0.0225988716110833,,,0.0,0.0,0.0,19,0.9333333333333332,-0.9510565162951536,0.3090169943749472,2017-04,19,53.25176816074188,2017-04-18,0.0273493873282784,False,False,54.708171394085696,54.68,0.0005150720475438,0.0003810975609757,0.0140017440247335,1.0,0.0,False,False,False,True,True,False,0.2170817471218858,-0.002891783243586,54.79471622881873,66.56513547738463,2017-03,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2017-05-31,67.82,67.82,67.41,67.57,55.62,3181900,0.8231463667307978,55.8257865916827,55.8257865916827,55.48829658132308,55.62,164.2161204605846,0.0,1.0,67.82,67.82,67.41,67.57,0.9994609164420484,215000983.0,67.57,67.57,67.57,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0222142526625448,2017-06-01,-0.0010770059235326,0.0030641672674838,0.0177395757132408,0.0429160419790106,0.0079513140497364,0.0276059458960393,60.64981949458475,1.2871243987284846,-0.0019727403156384,0.0802426453842639,3.633166315012229,0.0,0.0222043942663928,,,0.0,0.0,0.0,22,1.0,0.5877852522924732,-0.8090169943749473,2017-05,22,54.535364936042136,2017-05-18,0.0236621072794496,False,False,55.8257865916827,55.65,0.0031538102176744,0.0077931278781437,0.0060837903857677,1.0,0.0,False,False,False,True,True,False,0.2877811855147428,0.0003270071850851,55.94654193023254,67.9666997163936,2017-04,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2017-06-30,67.71,67.71,67.35,67.53,55.98,1128700,0.8289649044868946,56.12921368280763,56.12921368280763,55.83078631719235,55.98,165.27900797165634,0.0,1.0,67.71,67.71,67.35,67.53,1.002507163323782,76221111.0,67.53,67.53,67.53,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0223295244121131,2017-07-03,-0.0095778644909542,-0.0017876296031462,-0.0035688793718772,0.0404322712874978,-0.0044393731391181,0.0132891370226766,47.658402203856696,-1.3825015227101445,-0.0101045913845063,0.0773391991598442,0.3716521674236851,0.0,0.0223825557896689,,,0.0,0.0,0.0,22,1.0,-0.9510565162951536,0.3090169943749472,2017-06,22,55.58771500221271,2017-06-15,0.009741337282408,False,False,56.12921368280763,55.84,0.0051659615439935,-0.0151619572708476,-0.0250754324481343,0.0,0.0,True,True,True,False,True,True,0.4724576798237796,-6.901271104192031e-06,56.11881270752305,67.69745305714598,2017-05,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2017-07-06,67.38,67.41,67.02,67.07,55.59,1029700,0.8288355449530342,55.84693901893544,55.87180408528403,55.54855822275236,55.59,164.12754650132862,0.0,1.0,67.38,67.41,67.02,67.07,0.9914392723381488,69061979.0,67.07,67.07,67.07,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0224826715901297,2017-07-07,0.0,0.0028617420854943,-0.0010689470871192,0.0484293193717277,0.0002229853275654,0.0151233524839471,48.78048780487796,0.0764290158260828,-0.0060273001240915,0.074487047626675,-0.5376643608983179,0.0,0.0222932108744825,,,0.0,0.0,0.0,3,0.1935483870967742,-0.587785252292473,-0.8090169943749475,2017-07,20,55.69909455247142,2017-07-07,0.0026543423668177,False,True,55.69909455247142,56.07,-0.0066370191249288,-0.0017464198393294,0.0208425199165123,0.0,0.0,True,False,False,False,True,True,0.6248786984034013,-0.0075587333895298,55.9260184527876,67.47541028293692,2017-06,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2017-08-09,69.16,69.41,69.08,69.39,57.52,351800,0.8289378873036461,57.329344285920165,57.53657875774608,57.26302925493587,57.52,169.82580454679658,0.0,1.0,69.16,69.41,69.08,69.39,0.9977450130095404,24411402.0,69.39,69.39,69.39,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0217309811723591,2017-08-10,-0.0031125713297596,-0.0010396811644429,0.0290967511602999,0.0472297910990009,0.0050820715325541,0.0229611753850522,60.81081081081096,0.8454328871763749,-0.0031125713297596,0.047159798056494,-0.0048901031216252,0.0,0.0216809889798706,,,0.0,0.0,0.0,7,0.2903225806451613,0.5877852522924732,-0.8090169943749473,2017-08,23,56.64342305441779,2017-08-18,0.012109459395549,False,False,56.64342305441779,57.65,-0.0176143638729418,-0.0023178807947019,-0.0040792169360346,0.0,0.0,True,True,False,False,True,True,0.5298612645271609,-0.0071433142061875,57.52585356794828,69.3970615278152,2017-07,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2017-09-29,70.5,70.76,70.42,70.72,58.92,594700,0.8331447963800905,58.73670814479638,58.953325791855214,58.67005656108598,58.92,173.95925597874225,0.0,1.0,70.5,70.76,70.42,70.72,1.0056323604710702,42057184.0,70.72,70.72,70.72,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0219473584107633,2017-10-02,0.0011961722488038,-0.0015337423312883,0.0217997907220091,0.0449438202247192,0.0043626950998962,0.0189299409580618,68.34170854271358,0.6230250168861462,-0.0042488103331067,0.0567833247495397,0.0450810357030857,0.0,0.0220690628012112,,,0.0,0.0,0.0,20,0.9666666666666668,-0.9510565162951536,0.3090169943749472,2017-09,20,57.61710961068813,2017-09-06,0.0194317025215815,False,False,58.73670814479638,58.59,0.0025008495265671,-0.0052321778940482,0.0075368603642671,1.0,1.0,True,False,False,False,False,False,0.2913076504595805,-0.0016978456896821,58.78306065948559,70.55563560486796,2017-08,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2017-10-31,72.16,72.29,72.06,72.21,60.16,836100,0.833125605871763,60.11834371970642,60.22665004846975,60.03503115911924,60.16,177.62031296132272,0.0,1.0,72.16,72.29,72.06,72.21,1.0031682507920627,60374780.99999999,72.21,72.21,72.21,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0214944908850462,2017-11-01,-0.0011658894070618,0.0020050125313284,0.015580016934801,0.0395215808632345,0.0032874099726467,0.0255898666636265,59.0361445783134,0.7831062869970736,-0.0018308921438081,0.0415254501507896,0.2662161597598255,0.0,0.0215631729203832,,,0.0,0.0,0.0,22,1.0,0.9510565162951536,0.3090169943749474,2017-10,22,58.90837330699774,2017-10-02,0.0205398714101809,False,False,60.11834371970642,59.97,0.0024705777524439,-0.0002890173410403,0.0018677535515019,0.0,0.0,True,False,False,False,True,True,0.2821136384658897,1.7093298206712173e-05,60.27088021932381,72.34308943878611,2017-09,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2017-11-13,71.87,72.19,71.8,72.14,60.1,598200,0.833102301081231,59.87506237870807,60.141655115054064,59.81674521763238,60.1,177.44316504281076,0.0,1.0,71.87,72.19,71.8,72.14,0.9985047350058148,43154148.0,72.14,72.14,72.14,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0215153477517214,2017-11-14,-0.0008300132802124,-0.0036417811620593,0.0036685009171251,0.0634275618374557,0.0010977313551994,0.0210290018150871,58.58585858585852,0.265246403620675,-0.0062737328710583,0.0411921841926765,-0.8448593473981004,0.0,0.0214825908208883,,,0.0,0.0,0.0,9,0.4333333333333333,0.0,1.0,2017-11,21,59.56835637480798,2017-11-15,0.0051488075643766,False,False,59.56835637480798,60.19,-0.0103817257919634,0.0020479812755997,0.0064881899494846,0.0,0.0,False,False,False,True,True,True,0.5196169443760984,-0.0061397299510251,60.12068971471964,72.16483454275998,2017-10,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2017-12-06,72.8,72.96,72.73,72.83,60.67,484600,0.8330358368804065,60.64500892489359,60.77829465879445,60.586696416311966,60.67,179.12607026867437,0.0,1.0,72.8,72.96,72.73,72.83,0.996714309183506,35293418.0,72.83,72.83,72.83,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0213115088124287,2017-12-07,-0.0031116934163117,-0.0062040816326529,0.004952947003467,0.042116076014381,0.0045797747245948,0.0176518940607717,62.499999999999964,0.6013332841836402,-0.0070146818923326,0.0681218876249823,0.806539318075414,0.0,0.0212444181057923,,,0.0,0.0,0.0,4,0.1935483870967742,0.5877852522924732,-0.8090169943749473,2017-12,20,60.63671776621954,2017-12-07,0.000136734951684,False,True,60.63671776621954,60.87,-0.0038398291831227,-0.0049474335188621,0.0005375249419719,0.0,0.0,True,False,False,False,True,True,0.6120366100551614,-0.007334776235983,60.72729137313614,72.89877419985997,2017-11,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-01-31,78.67,78.7,78.0,78.33,65.69,1408900,0.8386314311247287,65.97513468658241,66.00029362951615,65.41325162772884,65.69,193.9474461175081,0.0,1.0,78.67,78.7,78.0,78.33,1.0009142160597289,110359137.0,78.33,78.33,78.33,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0202711011922092,2018-02-01,-0.0102548635198311,-0.0083106678754913,0.0537893384714194,0.0885719024713884,0.0101196660125437,0.0524599627958692,64.31372549019646,0.5871662152656377,-0.018396649715824,0.0887988129755841,-0.0431070880164448,0.0,0.0202892327675153,,,0.0,0.0,0.0,21,1.0,0.5877852522924732,-0.8090169943749473,2018-01,21,62.51810172206648,2018-01-02,0.05529651203878,False,False,65.97513468658241,65.63,0.0052450153807541,-0.0115374295680171,-0.0202986027480739,1.0,1.0,True,True,True,False,False,False,0.2821345593086921,-0.0011517196766304,65.88222842938646,78.5592168195135,2017-12,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2018-02-02,77.65,77.67,76.55,76.56,64.2,1170000,0.8385579937304075,65.11402821316615,65.13079937304076,64.19161442006269,64.2,189.5482728077945,0.0,1.0,77.65,77.67,76.55,76.56,0.9780621572212066,89575200.0,76.56,76.56,76.56,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.020739751258957,2018-02-05,-0.0007611508601003,-0.0081595648232097,0.037786561264822,0.0865750703525904,0.0062006116301707,0.0496577898125838,63.35540838852116,0.4380326190195451,-0.0182470834579718,0.0850782825654004,0.0767567152020583,0.0,0.020286640556864,,,0.0,0.0,0.0,2,0.0714285714285714,-0.9510565162951536,0.3090169943749472,2018-02,19,60.94870128081533,2018-02-09,0.0683415207349451,False,False,60.94870128081533,65.64,-0.0741527184655922,0.0029569892473118,-0.0047227322805729,1.0,0.0,False,True,False,True,True,False,0.6035268233568342,-0.0116318399104263,65.20531394415852,77.75886036705259,2018-01,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-03-28,72.88,73.33,72.43,72.73,61.21,1169200,0.8416059397772583,61.33624089096658,61.71496356386635,60.95751821806682,61.21,180.720401535282,0.0,1.0,72.88,73.33,72.43,72.73,0.9995101241018942,85035916.0,72.73,72.73,72.73,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0253948639266967,2018-03-29,-0.0132130196583951,-0.0294770206022186,-0.0357424027712172,-0.0182750881692851,-0.0259884849063207,-0.0373743142628097,37.31343283582086,-1.7493062592288722,-0.0840562369129525,0.1681951852022101,1.4590040560169195,0.0,0.0253843932571283,,,0.0,0.0,0.0,20,0.9032258064516128,0.5877852522924732,-0.8090169943749473,2018-03,21,61.33624089096658,2018-03-28,0.0,True,True,61.33624089096658,61.24,0.0015703028587488,-0.0220143093010457,-0.0377943627273384,0.0,0.0,True,True,True,False,True,True,0.6093026825382954,-0.002455032912643,61.39528737687844,72.95015930273433,2018-02,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-04-04,71.9,73.59,71.78,73.51,61.87,2300100,0.8416541967079308,60.51493674330023,61.93733233573664,60.41393823969528,61.87,182.66902863891352,0.0,1.0,71.9,73.59,71.78,73.51,1.007983056370153,169080351.0,73.51,73.51,73.51,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0216269190985402,2018-04-05,0.0105367138623642,-0.0109571382533033,-0.0229226361031519,-0.0353606789250353,-0.0201540487688073,-0.0334822248699606,35.849056603773576,-1.1137172969394369,-0.0819623093030212,0.180175302976808,-0.542631313906152,0.0,0.021798914341611,,,0.0,0.0,0.0,3,0.1333333333333333,0.5877852522924732,-0.8090169943749473,2018-04,21,60.51493674330023,2018-04-04,0.0,True,True,60.51493674330023,61.38,-0.0141938263076879,0.0229292060762396,0.0196396269410574,1.0,0.0,False,False,False,True,True,False,0.6899042650208155,-0.0127535877302522,60.90516625994172,72.36364589895452,2018-03,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-05-31,74.65,74.68,74.19,74.36,62.58,642100,0.8415814954276493,62.82405863367402,62.849306078536856,62.436931145777294,62.58,184.76527900797169,0.0,1.0,74.65,74.68,74.19,74.36,0.994912559618442,47746556.0,74.36,74.36,74.36,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0213797044504262,2018-06-01,0.0130455789982284,-0.0106951871657754,0.0114166264672774,0.0012734797835083,-0.0021574973031283,0.0033844951306338,49.5689655172414,-0.2379149903234403,-0.0205543444409843,0.10000886433725,-0.8662609859248805,0.0,0.0212710037855726,,,0.0,0.0,0.0,22,1.0,-0.587785252292473,-0.8090169943749475,2018-05,22,61.58478577202911,2018-05-04,0.0201230360081527,False,False,62.82405863367402,62.9,-0.0012080643337025,0.0044685604851579,0.0065101526518553,1.0,0.0,False,False,False,True,True,False,0.2904348217109623,0.0001902534928288,63.22652792356338,75.12822972828656,2018-04,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2018-06-28,72.63,73.14,72.39,73.01,61.9,1088700,0.8478290645117107,61.577824955485546,62.01021777838652,61.37434598000274,61.9,182.75760259816948,0.0,1.0,72.63,73.14,72.39,73.01,1.0050332846241272,79485987.0,73.01,73.01,73.01,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0230229876263297,2018-06-29,-0.0094885815374716,-0.0247030878859857,-0.020826709062003,0.0034213098729229,-0.0264451575170319,-0.0207436772593331,23.953488372093275,-2.3316286246612874,-0.0396070481833774,0.0961477467082179,0.0743698084135737,0.0,0.0295696962550022,,,0.0,0.0,0.0,20,0.9333333333333332,-0.587785252292473,-0.8090169943749475,2018-06,21,61.577824955485546,2018-06-28,0.0,True,True,61.577824955485546,61.59,-0.0001976984583191,-0.0261037705446343,-0.0246662666866657,1.0,1.0,True,True,True,False,False,False,0.6650526858400806,-0.0017855800382321,61.78752487186376,72.87733749426128,2018-05,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-07-02,72.65,73.13,72.55,73.11,61.99,672300,0.8479004240186021,61.599965804951445,62.00695800848037,61.51517576254958,61.99,183.0233244759374,0.0,1.0,72.65,73.13,72.55,73.11,0.99646359106253,49151853.0,73.11,73.11,73.11,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0229914967391373,2018-07-03,0.0050080775444265,-0.0126963973972384,-0.0155087830352903,0.0003215951117541,-0.0153529597974042,-0.0108990309322607,29.220779220779196,-1.219484400219653,-0.0299391860283798,0.0920772362759144,-0.3038342334124483,0.0,0.0229100221698014,,,0.0,0.0,0.0,1,0.064516129032258,0.0,1.0,2018-07,21,61.599965804951445,2018-07-02,0.0,True,True,61.599965804951445,62.21,-0.009854443102033,0.0173315892740353,0.0015705528956115,0.0,0.0,False,False,False,True,True,True,0.7819776353487271,-0.0118308484356059,61.78573123265702,72.86908873075585,2018-06,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-08-02,74.64,75.25,74.55,75.22,63.78,481400,0.8479127891518213,63.288210582291946,63.80543738367456,63.21189843126828,63.78,188.30823737821083,0.0,1.0,74.64,75.25,74.55,75.22,1.000156813548691,36210908.0,75.22,75.22,75.22,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0223465611087255,2018-08-03,-0.0035937499999999,-0.010397268777157,0.0298772609819122,0.0193414322250637,0.0037856428903109,0.0080407199763941,57.3883161512027,0.5255092215771686,-0.010397268777157,0.0850955268859442,-0.2772619864763431,0.0,0.0223495323307849,,,0.0,0.0,0.0,2,0.064516129032258,-0.587785252292473,-0.8090169943749475,2018-08,23,62.70022351666216,2018-08-15,0.0093777507104664,False,False,62.70022351666216,63.77,-0.0169178478356137,0.0119760479041917,-0.0017258148259194,0.0,0.0,False,True,False,True,True,True,0.6424897692984548,-0.0110424823086095,63.38504304723504,74.7542009722957,2018-07,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-09-11,74.53,75.01,74.36,74.98,63.57,1023600,0.8478260869565217,63.188478260869566,63.5954347826087,63.04434782608696,63.57,187.68821966341892,0.0,1.0,74.53,75.01,74.36,74.98,1.0018912529550827,76749528.0,74.98,74.98,74.98,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0224180891784253,2018-09-12,0.0025280455048188,-0.0170410534469401,0.0017366592990211,-0.0076634344698154,-0.0060467447835077,-0.0001549536583508,48.333333333333336,-0.5803861665376473,-0.0254953156197205,0.0925265953910944,-0.1328285802887803,0.0,0.0224630272163348,,,0.0,0.0,0.0,6,0.3666666666666666,0.9510565162951536,0.3090169943749474,2018-09,19,63.188478260869566,2018-09-11,0.0,True,True,63.188478260869566,63.45,-0.0041302156262428,-0.0057606703325477,0.0110011243634118,1.0,0.0,True,False,False,False,True,False,0.6406794187756258,-0.009010999860485,63.19522445082966,74.53795704456832,2018-08,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-10-02,75.72,75.89,75.57,75.71,64.5,908100,0.8519350151895391,64.5085193501519,64.65334830273412,64.38072909787346,64.5,190.4340124003543,0.0,1.0,75.72,75.89,75.57,75.71,0.995216787532788,68752251.0,75.71,75.71,75.71,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.022160327164105,2018-10-03,0.0032507739938081,0.0,0.0040278853601862,0.0318420633657063,0.0083942088516506,0.0134638540086633,70.66666666666728,0.9390852832347804,-0.004760442260442,0.0676824890817563,-0.202101763103955,0.0,0.0220554537872274,,,0.0,0.0,0.0,2,0.064516129032258,0.9510565162951536,0.3090169943749474,2018-10,23,58.22626678215677,2018-10-30,0.1078937894386919,False,False,58.22626678215677,64.81,-0.1071233402351024,0.0111761575306015,0.0027071718102931,1.0,0.0,False,False,False,True,True,False,0.551629766543442,-0.0094101343718103,64.52400464336091,75.73817661316053,2018-09,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2018-11-30,70.78,71.18,70.66,71.11,60.58,1663800,0.8519195612431444,60.29886654478976,60.63963436928702,60.19663619744058,60.58,178.8603483909064,0.0,1.0,70.78,71.18,70.66,71.11,1.00198478332782,118312818.0,71.11,71.11,71.11,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0235938457262606,2018-12-03,-0.0024748391354562,0.0249194778776065,0.0152812762384551,-0.0511613308223477,0.0060234949582349,-0.0205840425072357,43.88297872340429,0.4265719198909439,-0.0715601965601964,0.1716153297666796,-0.2928817449312094,0.0,0.0236403884682879,,,0.0,0.0,0.0,21,1.0,-0.9510565162951536,0.3090169943749472,2018-11,21,58.60148110465117,2018-11-23,0.0289648897628949,False,False,60.29886654478976,60.46,-0.00266868273033,-0.0018552875695733,-0.0081367493605098,0.0,0.0,True,True,False,False,True,True,0.2059192297861923,-0.0007192747181723,60.71861092789807,71.2727042436915,2018-10,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2018-12-06,68.85,69.68,68.02,69.6,59.29,4867600,0.851867816091954,58.65109913793104,59.358149425287365,57.94404885057471,59.29,175.05166814289933,0.0,1.0,68.85,69.68,68.02,69.6,0.9947986577181208,338784960.0,69.6,69.6,69.6,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0241057237010688,2018-12-07,-0.029474027031428,0.0021859761224145,-0.0152015862524785,-0.0606776989755712,-0.0084679498910312,-0.0322344936957219,48.14385150812063,-0.5655175065883055,-0.0847665847665846,0.1989361730605168,-0.1561753222596511,0.0,0.0239816805259347,,,0.0,0.0,0.0,3,0.1935483870967742,-0.587785252292473,-0.8090169943749475,2018-12,19,53.791647331786535,2018-12-26,0.0903384084181591,False,False,53.791647331786535,59.6,-0.1025373730127362,-0.033373786407767,-0.0498059305121235,1.0,0.0,True,True,True,False,True,False,0.7079153357632496,-0.0126219837221002,59.14671971689109,69.43180455887367,2018-11,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-01-02,64.52,65.54,64.41,65.38,56.13,2531200,0.8585194249005813,55.3916732945855,56.2673631079841,55.29723615784644,56.13,165.72187776793623,0.0,1.0,64.52,65.54,64.41,65.38,0.9987544483985764,165489856.0,65.38,65.38,65.38,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0255435649789172,2019-01-03,0.0059065688204762,0.0306253438474235,-0.0704598081376116,-0.1286821705426356,-0.0199497767857141,-0.0539171812792318,39.1954022988506,-0.5760002442707424,-0.1189841667973033,0.2299838952084778,0.7962472373228745,0.0,0.0255123476676078,,,0.0,0.0,0.0,1,0.064516129032258,0.5877852522924732,-0.8090169943749473,2019-01,21,55.3916732945855,2019-01-02,0.0,True,True,55.3916732945855,56.2,-0.0144874759845939,-0.0060126582278481,0.0067981557823546,0.0,0.0,True,False,False,False,True,True,0.6031735796257668,-0.0163381948856736,55.56569995045702,64.72270555426473,2018-12,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-02-28,72.84,72.89,72.61,72.68,62.39,4534700,0.8584204733076499,62.52734727572923,62.570268299394606,62.32991056686846,62.39,184.2043105993505,0.0,1.0,72.84,72.89,72.61,72.68,0.9966453674121406,329581996.00000006,72.68,72.68,72.68,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0229779620022236,2019-03-01,-0.0012763241863431,0.0051380860629415,0.0513940208263352,0.0328328658637189,0.0185569358683361,0.0590126032650069,70.72463768115948,1.461825426652049,-0.0012763241863431,0.0900974336643236,1.9334912770311057,0.0,0.0229023351388043,,,0.0,0.0,0.0,19,1.0,-0.587785252292473,-0.8090169943749475,2019-02,19,60.229630891538896,2019-02-08,0.0381492688927156,False,False,62.52734727572923,62.6,-0.001161260651921,-0.0038575667655786,-0.0122276046773698,0.0,0.0,True,True,False,False,True,True,0.2081180752421106,-0.0011362991708876,62.841552610754114,73.20602730805592,2019-01,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
2019-03-08,71.24,71.58,71.08,71.53,61.41,1890300,0.8585209003215434,61.161028938906746,61.45292604501607,61.0236655948553,61.41,181.3108945969885,0.0,1.0,71.24,71.58,71.08,71.53,0.9974013318174436,135213159.0,71.53,71.53,71.53,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0233473826131918,2019-03-11,-0.0106058171300015,-0.0131431319121654,0.0065391531796632,0.0579037800687285,-0.0052026109998059,0.0373498746205622,54.427083333333584,-0.4283498289437161,-0.0181789188327218,0.0902174207728495,-0.2012894208327702,0.0,0.0232855309303069,,,0.0,0.0,0.0,6,0.2580645161290322,-0.9510565162951536,0.3090169943749472,2019-03,21,61.161028938906746,2019-03-08,0.0,True,True,61.161028938906746,61.57,-0.0066645342806425,-0.0042411390487731,-0.0110434691337661,1.0,1.0,True,True,False,False,False,False,0.6668011777694977,-0.0091886976078722,61.31187740542297,71.41570738983724,2019-02,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,False,technical_calendar
2019-04-30,75.61,75.76,75.26,75.71,65.25,2146700,0.8618412362963942,65.16381587637036,65.29309206181483,64.86217144366663,65.25,192.64836138175377,0.0,1.0,75.61,75.76,75.26,75.71,1.0009203865623562,162526657.0,75.71,75.71,75.71,FinMind USStockPrice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0222916043066831,2019-05-01,0.0013824884792628,0.0064844835572022,0.033777354900095,0.0741473059812158,0.0091409376233562,0.0351315946171251,61.18881118881098,1.5285173424090155,0.0,0.0670274731249456,-1.006057762215691,0.0,0.0223122337659833,,,0.0,0.0,0.0,21,1.0,0.9510565162951536,0.3090169943749474,2019-04,21,63.56836054513561,2019-04-01,0.0250982614236516,False,False,65.16381587637036,65.19,-0.0004017392786818,-0.0024070607114202,-0.0019128861315755,0.0,0.0,True,True,False,False,True,True,0.1809207289500964,0.0002672585421085,65.53346203729839,76.03890284818178,2019-03,technical_calendar,ba5fee639dad4dc54839faefdc40c3d8ff99f8d74856e0890ae3c45c887d153a,True,technical_calendar
