date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature,forced,strategy
2023-04-24,117.8,118.5,117.7,118.15,7308582,863114882,-0.45,16153,0.0,1.0,0.9962057335581788,613.3448731860481,27.33755401964067,0.2313800594129553,27.256570998846133,27.418537040435204,27.23343299290484,29.45,29.625,29.425,29.5375,118.18,118.15,270695433667.0,2290500000.0,1635,540,-5153940.0,-4242079.0,-150000.0,-761861.0,118.15,0.0,True,0.037240795598815,2023-04-25,YUANTA_ETF_NAV_HISTORY,-0.0025231286795627,-0.0169912971404891,-0.0004214075010536,0.042191517224791,-0.0164206336042461,-0.0068598104240197,34.12698412698393,-2.095150117285999,-0.0294599018003275,0.1042425618456339,-0.7208462642702526,0.0016045942065703,0.0370994940978077,0.0513654096228868,0.0407407407407407,-0.5009770404413456,1.0,0.0026229508196722,13,0.8,0.0,1.0,2023-04,17,26.851655894873456,2023-04-27,0.0150797070228352,False,False,26.851655894873456,27.441675046376496,-0.0217353538431791,0.6971009762312617,-0.0077373349234218,27.36631976232344,118.27432247945548,2023-03,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2023-05-31,126.7,126.7,125.15,126.15,9229280,1162014425,-0.6,8924,0.0,1.0,0.9952662721893492,654.874784193144,29.188594494944315,0.2313800594129553,29.31585352762144,29.31585352762144,28.95721443553136,31.675,31.675,31.2875,31.5375,125.99,126.15,303763481154.0,2411000000.0,1073,483,3119659.0,68605.0,0.0,3051054.0,126.15,0.0,True,0.0348791121680539,2023-06-01,YUANTA_ETF_NAV_HISTORY,0.0,0.0372340425531916,0.076890399320306,0.0620025136154172,0.0509514530906678,0.0574984356532017,87.44769874476998,1.9283348845722388,0.0,0.1261036316381011,0.0719620207333923,-0.0014181044670291,0.0347140039447731,-0.2083639031548055,-0.1334488734835355,0.7955753597235681,1.0,0.0259574468085106,22,1.0,0.5877852522924732,-0.8090169943749473,2023-05,22,27.059897948345125,2023-05-15,0.0833689610944847,False,False,29.31585352762144,29.327422530592084,-0.000394555144199,0.0756391454967338,-0.0011625383828362,29.439814826925268,127.23574754721017,2023-04,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2023-06-30,128.8,129.1,128.3,129.1,7504016,964915657,0.05,11593,0.0,1.0,1.000387446726075,670.1889388770102,29.87116567021252,0.2313800594129551,29.801751652388628,29.87116567021252,29.68606162268215,32.2,32.275,32.075,32.275,129.46,129.1,342035289045.0,2642000000.0,948,376,-1558297.0,-2842032.0,-131000.0,1414735.0,129.1,0.0,True,0.0340821068938807,2023-07-03,YUANTA_ETF_NAV_HISTORY,-0.0003872966692486,-0.0114898506319418,0.0181459566074946,0.0700663349917076,0.0009695559433777,0.0496492357745617,54.922279792745954,0.0605635864455013,-0.0216072782410919,0.1195625356242344,-0.6027124003103943,-0.0017790841584157,0.0340953118946144,-0.0065645514223194,-0.0306122448979592,0.011568266037157,1.0,-0.0005674295441648,20,1.0,-0.9510565162951536,0.3090169943749472,2023-06,20,29.00349044741394,2023-06-01,0.0275229357798161,False,False,29.801751652388628,29.859596667241867,-0.0019391124943695,0.273509801089859,-0.0006464855837773,29.989500602463107,129.61143098740158,2023-05,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2023-07-06,129.7,129.7,127.7,127.9,18056472,2319934035,-2.9,35216,0.0,1.0,0.97782874617737,663.9594522259459,29.59350959891697,0.2313800594129552,30.00999370586029,30.00999370586029,29.547233587034384,32.425,32.425,31.925,31.975,127.88,127.9,338878351722.0,2650000000.0,891,285,-13342064.0,-11215565.0,-60000.0,-2066499.0,127.9,0.0,True,0.034401876465989,2023-07-07,YUANTA_ETF_NAV_HISTORY,-0.0015267175572519,0.0131680867544539,0.0352196280174115,0.0809917355371896,0.0078206264206186,0.0586021541636596,43.5897435897433,0.6545288863899483,-0.0083396512509478,0.1118403239758123,-0.6831681815423823,-0.0004585052728106,0.0336391437308868,-0.0735135135135135,-0.2263157894736842,-0.4729914987470192,1.0,0.0003785727806171,4,0.1935483870967742,-0.587785252292473,-0.8090169943749475,2023-07,21,29.51252657812244,2023-07-07,0.0168561348490785,False,False,29.51252657812244,30.264511771214544,-0.0251609944352778,0.5388848288347907,-0.0119179477558497,30.05549154399521,129.89663681585333,2023-06,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2023-08-28,124.85,125.7,124.75,125.35,4490279,563092008,0.8,5969,0.0,1.0,1.006423123243677,660.2433287634052,29.4278772926206,0.2347656744524978,29.310494455394352,29.510045278678977,29.287017887949105,31.2125,31.425,31.1875,31.3375,125.23,125.35,306313536071.0,2446000000.0,1105,181,-1399813.0,-1612795.0,0.0,212982.0,125.35,0.0,True,0.0358994814519345,2023-08-29,YUANTA_ETF_NAV_HISTORY,-0.0192913385826772,0.0056519983851432,-0.0382239382239381,-0.0029787062754101,-0.0128202587829671,-0.0205625507051872,35.74007220216613,-0.8237855013778886,-0.0444427298329541,0.1397380710250201,-0.2370907435122551,0.0,0.0361300682456844,-0.1316808675445391,0.2253521126760562,-0.6968979886696418,1.0,0.0041093075816724,19,0.9032258064516128,0.0,1.0,2023-08,22,29.017037362328736,2023-08-17,0.0101132686084139,False,False,29.310494455394352,29.240064753058604,0.0024057750175927,0.5404285471346402,-0.0020688403828014,29.325532429671565,124.9140552513151,2023-07,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2023-09-21,123.8,123.85,122.65,122.75,23194776,2852690919,-2.0,42629,0.0,1.0,0.9839679358717436,646.5486127300202,28.81748653904412,0.2347656744524979,29.063990497219244,29.07572878094187,28.79400997159887,30.95,30.9625,30.6625,30.6875,122.84,122.75,284140205997.0,2313000000.0,1200,120,-18948639.0,-19074349.0,-210000.0,335710.0,122.75,0.0,True,0.0366598778004073,2023-09-22,YUANTA_ETF_NAV_HISTORY,-0.0055799123156636,-0.0035942492012779,-0.0008009611533839,-0.0180343255764767,-0.0075774149281037,-0.0158441017238755,45.320197044335096,-0.9993874509305568,-0.0429083143047851,0.1359680545763994,0.3966055028714752,0.0014449706992052,0.0360721442885771,-0.0398481973434534,-0.0320855614973262,-0.5845372349923248,1.0,-0.0335790335790335,15,0.7,-0.587785252292473,-0.8090169943749475,2023-09,20,28.606197432036872,2023-09-27,0.0160032827246614,False,False,28.606197432036872,29.28701788794912,-0.0235209545604129,0.5085819878675167,-0.0090045079355068,29.169608892293287,124.24988857642992,2023-08,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2023-10-04,122.1,122.2,121.35,121.9,12322148,1500309693,-1.6,23810,0.0,1.0,0.9870445344129556,642.0714940267981,28.617935715759497,0.2347656744524979,28.664888850649994,28.688365418095245,28.48881459481062,30.525,30.55,30.3375,30.475,122.02,121.9,287116176308.0,2353000000.0,1287,93,-7886792.0,-8261712.0,0.0,374920.0,121.9,0.0,True,0.0369155045118949,2023-10-05,YUANTA_ETF_NAV_HISTORY,-0.0060362173038228,-0.000404694455686,-0.0256410256410254,-0.0187385661848845,-0.0079325233457173,-0.0209657860250895,43.67346938775516,-0.6374990695018806,-0.0524984113558393,0.1254552554106445,-0.4389599661998937,-0.0009707167125061,0.0364372469635627,0.0378331900257953,-0.02803738317757,-0.4314029495441503,1.0,0.0083565459610028,3,0.1290322580645161,0.5877852522924732,-0.8090169943749473,2023-10,20,28.606197432036872,2023-10-26,0.0020517029134181,False,True,28.606197432036872,28.993560794883496,-0.0134503759968167,0.7318610055376951,-0.0155996648687205,28.687504377638565,122.19633234092385,2023-09,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2023-11-30,131.3,131.5,130.65,131.35,11141866,1461693142,0.2,7269,0.0,1.0,1.001524971406786,691.8465196096794,30.8364713393356,0.2347656744524978,30.82473305561297,30.87168619050347,30.67213536721885,32.825,32.875,32.6625,32.8375,131.97,131.35,302148908070.0,2289500000.0,692,128,5924760.0,6954572.0,0.0,-1029812.0,131.35,0.0,True,0.0342596117244004,2023-12-01,YUANTA_ETF_NAV_HISTORY,-0.0007619047619047,-0.0015226494099733,0.077207392197125,0.0416997617156476,0.0150339570071396,0.0409280914334091,70.31249999999966,0.8350442102746708,-0.0105620520558282,0.1192307108359219,-0.8808955406559631,-0.0025098874353512,0.0343118566526877,0.0382775119617224,-0.044776119402985,0.4676398221987324,1.0,-0.0058619192357793,22,1.0,-0.587785252292473,-0.8090169943749475,2023-11,22,28.64141228320476,2023-11-01,0.0762295081967205,False,False,30.82473305561297,30.789518204445105,0.0011430749958674,0.1734091963260175,-0.0004780886011527,30.928675612980896,131.7427502342936,2023-10,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2023-12-29,135.7,136.0,135.35,135.45,13407035,1819068025,-0.3,7710,0.0,1.0,0.9977900552486187,713.4420333546333,31.799010604590848,0.2347656744524979,31.85770202320397,31.92813172553972,31.7755340371456,33.925,34.0,33.8375,33.8625,136.2,135.45,310267261856.0,2278000000.0,468,108,4833159.0,8550384.0,0.0,-3717225.0,135.45,0.0,True,0.0332225913621262,2024-01-02,YUANTA_ETF_NAV_HISTORY,0.0,0.0237556561085969,0.0334982870194138,0.0991902834008098,0.0236591573192572,0.0541369536800961,79.37500000000018,1.9322905079315504,0.0,0.0859901941227707,0.5891648512579091,-0.002571638501102,0.0331491712707182,-0.1606837606837606,-0.0442477876106194,0.3616058884609057,1.0,-0.002831627096493,21,0.935483870967742,-0.9510565162951536,0.3090169943749472,2023-12,21,30.61344394860572,2023-12-06,0.0406441717791414,False,False,31.85770202320397,31.869440306926595,-0.0003683919732214,0.103423742169885,-0.0014129176396471,31.98356542467716,136.23612352728617,2023-11,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-01-03,133.7,133.9,132.3,132.55,14783894,1963126583,-2.35,25258,0.0,1.0,0.9825796886582654,698.1671577789344,31.118190148678607,0.2347656744524979,31.388170674298976,31.43512380918948,31.05949873006548,33.425,33.475,33.075,33.1375,132.66,132.55,300676003971.0,2266500000.0,510,101,-6886430.0,-8033755.0,0.0,1147325.0,132.55,0.0,True,0.0339494530365899,2024-01-04,YUANTA_ETF_NAV_HISTORY,-0.0040605389442596,0.0104868913857678,0.0274181264280277,0.0909826122118888,0.0144764053393497,0.0441849964522997,70.23809523809555,1.1022292071160218,-0.0062615101289132,0.0869475053933768,-0.543454555018844,-0.0040605389442597,0.0333580429948109,-0.048,-0.0530973451327433,0.0916423839162519,1.0,-0.0076236114136353,2,0.0967741935483871,0.5877852522924732,-0.8090169943749473,2024-01,22,30.733313515220065,2024-01-18,0.0213077304129476,False,False,30.733313515220065,31.669889483641978,-0.0300191738683002,0.5089147684518598,-0.0118438462295794,31.45349375617331,133.97824801060327,2023-12,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2024-02-29,143.0,143.95,142.7,143.3,7372502,1055974598,-0.05,10899,0.0,1.0,0.999651203348448,772.5562626349662,34.43380630751396,0.2402917397593437,34.36171878558616,34.58999593835753,34.28963126365835,35.75,35.9875,35.675,35.825,143.8,143.3,301625567096.0,2097500000.0,378,65,2024506.0,574494.0,0.0,1450012.0,143.3,0.0,True,0.0341939986043265,2024-03-01,YUANTA_ETF_NAV_HISTORY,-0.0041681139284472,0.0120014119308151,0.0786305492851768,0.1174734532933634,0.0361402240693891,0.0824059040240474,71.74603174603165,1.3224921883910332,-0.0041681139284472,0.1839222525841675,-1.0104577843318308,-0.0029213326841484,0.0341820718521102,-0.0646766169154229,0.0892857142857141,0.2888440478959989,1.0,-0.010370021211407,13,1.0,-0.587785252292473,-0.8090169943749475,2024-02,13,32.283195236667844,2024-02-01,0.0643840714551542,False,False,34.36171878558616,34.44582089450193,-0.0024445620694714,0.1498413787464851,-0.0015745485604895,34.56358508825744,143.84008839785113,2024-01,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-03-29,156.9,158.4,156.9,157.9,8255237,1302182597,1.0,7944,0.0,1.0,1.0063734862970044,851.267507816198,37.94206570800039,0.2402917397593438,37.70177396824104,38.062211577880056,37.70177396824104,39.225,39.6,39.225,39.475,158.83,157.9,301459598080.0,1898000000.0,298,72,4321208.0,1859286.0,0.0,2461922.0,157.9,0.0,True,0.0310322989233692,2024-04-01,YUANTA_ETF_NAV_HISTORY,-0.0047573739295909,-0.0031766200762392,0.0949057920446616,0.2079218730704446,0.0220998973991499,0.113423913560124,58.53658536585365,0.8632198502131806,-0.0047573739295909,0.1801254958279445,-1.3584988821066704,-0.001463756125501,0.0312300828553218,-0.1934673366834171,-0.0519480519480519,-0.1167403206456538,1.0,-0.0340447154471544,21,0.935483870967742,-0.9510565162951536,0.3090169943749472,2024-03,21,34.4938792424538,2024-03-01,0.0929989550679206,False,False,37.70177396824104,37.70177396824104,0.0,0.1703800370287222,-0.0025939095347145,37.792126231870014,157.276010693166,2024-02,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-04-30,158.6,159.35,158.25,158.25,4792141,761950562,-0.55,6586,0.0,1.0,0.996536523929471,853.1544212280766,38.02616781691614,0.2402917397593437,38.11026992583191,38.29048873065142,38.02616781691614,39.65,39.8375,39.5625,39.5625,157.93,158.25,301330804896.0,1908000000.0,500,66,2633289.0,1051601.0,0.0,1581688.0,158.25,0.0,True,0.0309636650868878,2024-05-02,YUANTA_ETF_NAV_HISTORY,0.0179487179487181,0.0555001661681624,0.0121096239643081,0.1868460388639758,0.0070710593905571,0.0586254978973037,43.348281016442456,0.3000633935720691,-0.0272588055130168,0.2858225220249993,-0.1198082483553291,-0.0009436929852153,0.0308564231738035,-0.2211267605633803,0.0476190476190476,0.4062392375972257,1.0,0.0015756302521008,20,1.0,0.9510565162951536,0.3090169943749474,2024-04,20,36.13987765980529,2024-04-22,0.0545212765957445,False,False,38.11026992583191,38.15832827378379,-0.0012602396122879,0.0881604083674205,-0.0008761975933135,38.315533225014654,159.4542253653343,2024-03,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-05-31,168.25,168.9,166.0,166.0,9114336,1525397907,-1.9,18205,0.0,1.0,0.98868374032162,894.936075348251,39.88842880005106,0.2402917397593437,40.429085214509584,40.58527484535316,39.88842880005106,42.0625,42.225,41.5,41.5,165.04,166.0,318041404114.0,1927000000.0,645,76,-2602458.0,-2480035.0,0.0,-122423.0,166.0,0.0,True,0.0295180722891566,2024-06-03,YUANTA_ETF_NAV_HISTORY,-0.0172666081357918,-0.0198482194979567,0.0752481588216458,0.1425654984688671,0.0117048039407678,0.0529231315944875,66.31853785900788,0.4099335876832683,-0.0306004618937643,0.1372875063175321,0.9852982235735432,0.0022683858643743,0.0291840381179273,0.0213523131672597,0.0410958904109588,-0.3737416616306309,1.0,0.009958071278826,22,1.0,-0.9510565162951536,0.3090169943749472,2024-05,22,37.80990525113274,2024-05-02,0.0692723228471559,False,False,40.429085214509584,40.34498310559382,0.002082404441342,0.2757108092520109,-0.0007072994210426,40.5180394978234,168.62019284725687,2024-04,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-06-28,185.3,187.4,184.65,186.45,4455951,830033644,1.15,7487,0.0,1.0,1.006206152185645,1005.1857304137432,44.80239487812963,0.2402917397593437,44.52605937740639,45.03067203090101,44.36986974656281,46.325,46.85,46.1625,46.6125,186.24,186.45,414292347072.0,2224500000.0,631,107,198550.0,17826.0,0.0,180724.0,186.45,0.0,True,0.0262805041566103,2024-07-01,YUANTA_ETF_NAV_HISTORY,-0.0002697599136765,-0.0234519104084319,0.0845771144278604,0.1735275490816972,0.0403391067568705,0.1091657313879537,71.67968750000009,0.9435442984137108,-0.0234519104084319,0.2373357968150216,-0.9268128665013932,0.0001619258379661,0.0264436049649217,-0.0820895522388059,0.1847826086956521,-0.0227800379887533,1.0,-0.0002247191011236,19,0.9333333333333332,-0.9510565162951536,0.3090169943749472,2024-06,19,40.22483723571416,2024-06-05,0.106929510155316,False,False,44.52605937740639,44.5260593774064,-1.1102230246251563e-16,0.1284152199371719,-0.0027946283557353,44.62380829704304,185.7067926751645,2024-05,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,True,technical_calendar
2024-07-22,185.4,185.4,180.05,180.7,23474914,4268806758,-5.55,48514,0.0,1.0,0.9702013422818792,979.1353156532437,43.641295059931295,0.24151242423869,44.77640345385314,44.77640345385314,43.48431198417615,46.35,46.35,45.0125,45.175,180.38,180.7,382053612185.0,2118000000.0,930,48,-6550893.0,-8122846.0,193000.0,1378953.0,180.7,0.0,True,0.0221361372440509,2024-07-23,YUANTA_ETF_NAV_HISTORY,-0.0228226652675761,-0.0466200565709,-0.0074435212497151,0.1972891070822113,-0.0225255559052357,0.0608117431670867,50.764221892488216,-0.7465454530796429,-0.0767144173005978,0.2549491047146578,1.4331204390901775,0.0019905315257155,0.021476510067114,-0.0528511821974965,,-0.3925601713278598,1.0,-0.0189376443418013,16,0.7096774193548387,0.0,1.0,2024-07,21,43.00128713569877,2024-07-26,0.0412805391743893,False,False,43.00128713569877,44.98168901445602,-0.0450254475358821,0.5442775696331074,-0.0089839773566314,44.80228131454891,185.50714919026365,2024-06,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
2024-08-02,178.15,178.9,174.7,174.7,32816025,5798178503,-9.3,68966,0.0,1.0,0.9494565217391304,946.6239050615476,42.19222051449916,0.2415124242386901,43.02543837812264,43.20657269630166,42.19222051449916,44.5375,44.725,43.675,43.675,174.52,174.7,373988608840.0,2143000000.0,1452,101,-19502044.0,-13367444.0,-1967000.0,-4167600.0,174.7,0.0,True,0.0228963938179736,2024-08-05,YUANTA_ETF_NAV_HISTORY,0.0174177495161738,-0.0123456790123458,-0.0022405078530146,0.1616502629990182,-0.0296629243192309,0.0305102342987109,35.58209323548495,-0.815672408031869,-0.0878682028634093,0.3211829224672116,-0.0111303341151617,0.0001630700657715,0.0217391304347826,1.1140861466821883,0.8870967741935485,-0.3495036727562005,1.0,0.0106182161396886,2,0.064516129032258,-0.9510565162951536,0.3090169943749472,2024-08,22,40.2480454993777,2024-08-05,0.0690069006900688,False,False,40.2480454993777,44.43828605991897,-0.0990399528552369,0.522384952339106,-0.0232512379619091,43.63404525277536,180.66998163892063,2024-07,technical_calendar,71b2c2126ea942b716c673a87e9a9f022cacdfda25e55f1073d19b0bbf396612,False,technical_calendar
