date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature
2018-03-02,80.85,81.2,80.45,81.15,6262361,505982082,-0.6,2846,0.0,1.0,0.9926605504587156,355.5273297356551,15.846301170856773,0.1952717334671198,15.787719650816634,15.856064757530127,15.709610957429788,20.2125,20.3,20.1125,20.2875,81.1,81.15,41724621937.0,514500000.0,1337,206,-2388000.0,-2827000.0,0.0,439000.0,81.15,0.0,True,0.0357362908194701,2018-03-05,YUANTA_ETF_NAV_HISTORY,-0.007285974499089298,0.0030674846625766694,-0.05037056207485657,-0.003537975415446981,-0.011921949332154402,0.0036318642260979583,39.492753623188364,-0.4590709771484055,-0.05037056207485657,0.22712337593915774,-0.5050949897047446,-0.00024458847988251264,0.0354740061162079,-0.19582850521436845,0.31034482758620685,-0.3367693164710811,1.0,0.0,2,0.06451612903225806,-0.9510565162951536,0.30901699437494723,2018-03,23,15.787719650816634,2018-03-02,0.0,True,True,15.787719650816634,15.96346421093704,-0.01107022375424681,0.7024590206449712,-0.012762920529592782,15.8398235257491,81.11682753313724,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-05,81.1,81.5,80.65,80.75,3723757,301898098,-0.4,1223,0.0,1.0,0.9950708564386938,353.77488448742014,15.76819247746992,0.1952717334671197,15.83653758418341,15.91464627757026,15.74866530412321,20.275,20.375,20.1625,20.1875,80.86,80.75,41602738788.0,514500000.0,1293,219,-584000.0,-1036000.0,0.0,452000.0,80.75,0.0,True,0.0359133126934984,2018-03-06,YUANTA_ETF_NAV_HISTORY,-0.007339449541284182,0.0018518518518519933,-0.04544897023576533,-0.00434390196840595,-0.01687830901405496,-0.0036620637920394827,35.14492753623195,-0.660744218166953,-0.05734031941742612,0.22496961353755898,-0.21993165317395644,0.0006165228113441668,0.0357362908194701,-0.25639599555061177,0.25609756097560976,-0.3813258290283808,1.0,0.0,3,0.16129032258064516,0.0,1.0,2018-03,23,15.787719650816634,2018-03-02,0.0030921459492887493,False,True,15.83653758418341,15.846301170856773,-0.0006163328392333605,0.7533043677950194,-0.012762920529592782,15.72356794023902,80.52147467050878,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-06,81.65,82.15,81.6,82.15,5732204,469203518,1.4,1756,0.0,1.0,1.0173374613003097,359.90844285624235,16.041572904323893,0.1952717334671198,15.943937037590333,16.041572904323893,15.934173450916974,20.4125,20.5375,20.4,20.5375,82.33,82.15,42356665104.0,514500000.0,1207,229,3418000.0,2360000.0,-850000.0,1908000.0,82.15,0.0,True,0.0353012781497261,2018-03-07,YUANTA_ETF_NAV_HISTORY,-0.0049291435613063594,-0.015243902439024515,-0.05286948641270839,-0.010435323617578929,-0.019045858068162613,-0.008400370926756606,35.018050541516274,-0.7661610529110855,-0.06198682431247282,0.22436411045055174,-0.5983138632585089,-0.0013603759584467356,0.0359133126934984,-0.22388955582232895,0.3192771084337349,-0.1568308565784502,1.0,0.0,4,0.1935483870967742,0.9510565162951535,0.30901699437494745,2018-03,23,15.787719650816634,2018-03-02,0.009894867037724353,False,False,15.943937037590333,15.76819247746992,0.011083857313708412,0.7748796418923447,-0.01417245135387934,15.624026142094976,80.01171426444974,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-07,81.75,82.45,81.7,81.8,2619161,214899152,-0.35,1029,0.0,1.0,0.995739500912964,358.37505326403675,15.973227797610395,0.1952717334671197,15.96346421093704,16.100154424364025,15.953700624263686,20.4375,20.6125,20.425,20.45,81.88,81.8,42128058374.0,514500000.0,1196,265,-172000.0,434000.0,0.0,-606000.0,81.8,0.0,True,0.0354523227383863,2018-03-08,YUANTA_ETF_NAV_HISTORY,0.017337461300309664,-0.0030339805825241317,-0.03699924855973935,0.024468884510915556,-0.00012171372930847024,0.00838650750702219,44.802867383512684,-0.005186571301930718,-0.04572405717980965,0.23462422243530082,-0.2742651961899893,-0.0021863233329283416,0.0353012781497261,-0.19318181818181823,0.2582417582417582,0.5962802440387677,1.0,0.0,5,0.22580645161290322,0.5877852522924732,-0.8090169943749473,2018-03,23,15.787719650816634,2018-03-02,0.011131725417439675,False,False,15.96346421093704,16.041572904323893,-0.004881034705914629,0.47594496478810683,-0.012578985687955867,15.920255269763624,81.52872403544424,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-08,82.15,82.8,82.15,82.75,3232583,266947148,0.95,1396,0.0,1.0,1.0116136919315404,362.53711072859466,16.158735944404164,0.1952717334671198,16.041572904323893,16.168499531077522,16.041572904323893,20.5375,20.7,20.5375,20.6875,82.52,82.75,42457911416.0,514500000.0,1140,285,2228000.0,2041000.0,0.0,187000.0,82.75,0.0,True,0.0350453172205438,2018-03-09,YUANTA_ETF_NAV_HISTORY,-0.004260499087036074,-0.006678809957498366,-0.04383401519579189,0.01578166061221875,-0.002104364268504688,0.0038292818013310193,60.38647342995173,-0.09775106881865674,-0.04978974896297561,0.2341463862828308,-0.7120462258982557,-0.0009770395701025336,0.0354523227383863,-0.14996446339729919,0.33838383838383845,-0.06566988436373328,1.0,0.0,6,0.25806451612903225,-0.587785252292473,-0.8090169943749475,2018-03,23,15.787719650816634,2018-03-02,0.016079158936302074,False,False,15.982991384283752,15.973227797610395,0.0006110602084426109,0.5052207047586582,-0.012762920529592782,15.849511491208274,81.16644027168962,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-09,82.9,83.0,82.7,82.85,2832064,234740002,0.1,986,0.0,1.0,1.0012084592145014,362.97522204065336,16.178263117750873,0.1952717334671198,16.18802670442423,16.20755387777094,16.148972357730806,20.725,20.75,20.675,20.7125,82.91,82.85,42658764818.0,514500000.0,1093,287,843000.0,-155000.0,0.0,998000.0,82.85,0.0,True,0.0350030175015087,2018-03-12,YUANTA_ETF_NAV_HISTORY,0.011613691931540382,0.01223241590214097,-0.021289178001182685,0.023860015975533333,0.010594449363417358,0.015087080231729555,60.194174757281644,0.5180541472212802,-0.03875429983723988,0.2360300476878941,-0.6025184250871479,0.0027872031022782018,0.0350453172205438,-0.17867435158501443,0.5,0.6892321094307555,1.0,0.0,7,0.2903225806451613,-0.9510565162951536,0.30901699437494723,2018-03,23,15.787719650816634,2018-03-02,0.02535559678416832,False,False,15.982991384283752,16.158735944404164,-0.010935710440028595,0.30428170115211,-0.009615939829106938,16.084119688217147,82.36788501150588,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-12,83.6,84.25,83.55,84.15,8752324,735446031,1.3,2942,0.0,1.0,1.015691007845504,368.67066909741686,16.432116371258132,0.1952717334671198,16.324716917851212,16.451643544604842,16.314953331177858,20.9,21.0625,20.8875,21.0375,84.15,84.15,43296805444.0,514500000.0,962,312,7989000.0,3847000.0,500000.0,3642000.0,84.15,0.0,True,0.0344622697563874,2018-03-13,YUANTA_ETF_NAV_HISTORY,0.0012084592145014117,0.020948860135551417,-0.021264028352037778,0.0331983820052264,0.012929058287740158,0.015760929268017865,60.8695652173913,0.6742622139575004,-0.03759267361347829,0.23603301180613795,-0.6481852942593138,-0.0007236762754794235,0.0350030175015087,-0.18249813014210925,0.3932038834951457,0.297662764683284,1.0,0.0,8,0.3870967741935484,0.0,1.0,2018-03,23,15.787719650816634,2018-03-02,0.03401360544217691,False,False,15.982991384283752,16.178263117750873,-0.012143440055428183,0.3641736938614641,-0.010619071011704962,16.0874108105661,82.38473907579117,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-13,84.35,84.95,84.3,84.95,9837435,831704291,0.8,3126,0.0,1.0,1.0095068330362449,372.17555959388665,16.588333758031826,0.1952717334671198,16.471170717951555,16.588333758031826,16.461407131278197,21.0875,21.2375,21.075,21.2375,84.97,84.95,43718840223.0,514500000.0,933,285,7762000.0,2026000.0,0.0,5736000.0,84.95,0.0,True,0.0341377280753384,2018-03-14,YUANTA_ETF_NAV_HISTORY,0.015691007845504146,0.04210526315789509,-0.012903225806451313,0.06758191295220617,0.029515216393944055,0.03057745144577173,75.24752475247527,1.650320279339614,-0.02249153270457671,0.24154236182651828,0.19353131335521082,0.0,0.0344622697563874,-0.2559938128383604,0.42465753424657526,0.912786135431001,1.0,0.0,9,0.41935483870967744,0.9510565162951535,0.30901699437494745,2018-03,23,15.787719650816634,2018-03-02,0.04329004329004338,False,False,15.982991384283752,16.432116371258132,-0.02771261681967142,0.16267527801078183,-0.009601902777564914,16.35646732020174,83.76259599782716,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-14,84.35,84.45,84.0,84.3,3415928,287869559,-0.65,1373,0.0,1.0,0.9923484402589758,369.32783606550487,16.4614071312782,0.1952717334671198,16.471170717951555,16.490697891298268,16.402825611238065,21.0875,21.1125,21.0,21.075,84.36,84.3,43401004274.0,514500000.0,951,249,285000.0,205000.0,600000.0,-520000.0,84.3,0.0,True,0.0344009489916963,2018-03-15,YUANTA_ETF_NAV_HISTORY,0.009506833036244666,0.03408399269628726,0.0005889281507658328,0.07706514742461157,0.039270858820650956,0.039085821326249715,75.60975609756099,2.187726883183562,-0.013198522914483646,0.24358741593383976,0.30893907158480344,-0.00023537719195010354,0.0341377280753384,-0.22700911350455677,0.2445414847161571,0.7890268144084307,1.0,0.0,10,0.45161290322580644,0.5877852522924732,-0.8090169943749473,2018-03,23,15.787719650816634,2018-03-02,0.04329004329004338,False,False,15.982991384283752,16.588333758031826,-0.03717454430079727,0.14055803804148992,-0.009601902777564914,16.51196552407769,84.55891301266092,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-15,84.0,84.3,83.9,84.25,3506898,295014773,-0.05,1533,0.0,1.0,0.9994068801897984,369.1087804094755,16.451643544604842,0.1952717334671198,16.40282561123806,16.461407131278197,16.38329843789135,21.0,21.075,20.975,21.0625,83.97,84.25,43201324366.0,514500000.0,955,255,89000.0,354000.0,0.0,-265000.0,84.25,0.0,True,0.0344213649851632,2018-03-16,YUANTA_ETF_NAV_HISTORY,-0.007651559741024272,0.030562347188264116,0.008373205741627032,0.06882391910411711,0.030877407520635947,0.02999538301218263,65.3846153846153,1.6626330971611383,-0.02074909336893449,0.2388568895840606,-0.6331020597569906,-0.0007112375533427917,0.0344009489916963,-0.20484949832775923,-0.060377358490566024,0.08343267188301393,1.0,0.0,11,0.4838709677419355,-0.587785252292473,-0.8090169943749475,2018-03,23,15.787719650816634,2018-03-02,0.038961038961039085,False,False,15.982991384283752,16.4614071312782,-0.029493561190666165,0.225844363487317,-0.009875230029455456,16.381145208070635,83.888973161745,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-16,84.0,84.2,83.1,83.9,5510671,460021500,-0.35,1652,0.0,1.0,0.9958456973293768,367.57539081727,16.38329843789135,0.1952717334671198,16.40282561123806,16.441879957931487,16.227081051117654,21.0,21.05,20.775,20.975,84.09,83.9,43264301564.0,514500000.0,1006,261,-1996000.0,-332000.0,0.0,-1664000.0,83.9,0.0,True,0.034564958283671,2018-03-19,YUANTA_ETF_NAV_HISTORY,-0.0005931198102016033,0.01812688821752273,0.057752667922159606,0.06032600316250347,0.02737637948905558,0.028380676462185006,68.78612716762991,1.4694954490028078,-0.02132990648081534,0.16410852346328061,-0.7526189929319214,0.003334524234845704,0.0344213649851632,-0.16228070175438591,-0.10526315789473684,0.025378553924294348,1.0,0.0,12,0.5161290322580645,-0.9510565162951536,0.30901699437494723,2018-03,23,15.787719650816634,2018-03-02,0.038961038961039085,False,False,15.982991384283752,16.451643544604842,-0.028900265415327364,0.2360964566301503,-0.009875230029455456,16.371429226333937,83.83921694990529,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-19,83.65,84.1,83.45,83.85,2035534,170676406,-0.05,892,0.0,1.0,0.9994040524433848,367.35633516124057,16.373534851217993,0.1952717334671198,16.33448050452457,16.422352784584774,16.295426157831148,20.9125,21.025,20.8625,20.9625,84.29,83.85,43365702456.0,514500000.0,969,278,743000.0,489000.0,0.0,254000.0,83.85,0.0,True,0.0345855694692904,2018-03-20,YUANTA_ETF_NAV_HISTORY,-0.004154302670623111,0.012673506336753126,0.04029758214507151,0.06309535112156262,0.021084978854169822,0.023072075027995353,61.874999999999886,1.1194161963987737,-0.02539559826398108,0.16184333075458926,-0.12860127854125292,-0.0022594838863122524,0.034564958283671,-0.07959743824336685,-0.09059233449477355,-0.36220634474458735,1.0,0.0,13,0.6129032258064516,0.0,1.0,2018-03,23,15.787719650816634,2018-03-02,0.03463203463203479,False,False,15.982991384283752,16.38329843789135,-0.024737309656016847,0.3469161610854088,-0.010409133789426282,16.294715221608655,83.44635924662587,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-20,83.2,83.8,83.2,83.8,2895350,241726053,-0.05,1019,0.0,1.0,0.9994036970781156,367.1372795052112,16.36377126454464,0.1952717334671198,16.246608224464367,16.36377126454464,16.246608224464367,20.8,20.95,20.8,20.95,83.91,83.8,43173190972.0,514500000.0,958,255,894000.0,1311000.0,-1100000.0,683000.0,83.8,0.0,True,0.0346062052505966,2018-03-21,YUANTA_ETF_NAV_HISTORY,-0.000595947556615184,-0.0035650623885921107,0.040322580645161255,0.06180596142606687,0.018462285922506982,0.021449171022520863,59.47712418300635,0.9837002977308398,-0.02597641137586204,0.1618383991615317,-1.0731010659941789,-0.005220073555582072,0.0345855694692904,0.007276507276507305,-0.10897435897435892,0.3650147823617783,1.0,0.0,14,0.6451612903225806,0.9510565162951535,0.30901699437494745,2018-03,23,15.787719650816634,2018-03-02,0.029066171923314954,False,False,15.982991384283752,16.373534851217993,-0.02414118445207407,0.3651270828077743,-0.008986044632781293,16.308195936981054,83.51539491877895,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-21,83.8,84.1,83.6,83.85,4891527,410076823,0.05,2337,0.0,1.0,1.0005966587112172,367.35633516124057,16.373534851217993,0.1952717334671198,16.36377126454464,16.422352784584774,16.324716917851212,20.95,21.025,20.9,20.9625,83.95,83.85,43189822331.0,514500000.0,951,257,865716.0,3069716.0,-1100000.0,-1104000.0,83.85,0.0,True,0.0345855694692904,2018-03-22,YUANTA_ETF_NAV_HISTORY,-0.0005963029218842841,-0.013537374926427592,0.060088551549652314,0.051437273122107996,0.014927180791473482,0.01999109799091703,59.47712418300646,0.8938393345337168,-0.02655722448774278,0.1427032437740997,-0.8514246318493583,-0.0013109283756405077,0.0346062052505966,0.026795284030010746,-0.10526315789473684,0.30877096033294765,1.0,0.0,15,0.6774193548387096,0.5877852522924732,-0.8090169943749473,2018-03,23,15.787719650816634,2018-03-02,0.036487322201608,False,False,15.982991384283752,16.36377126454464,-0.02354470367089363,0.35212269703640536,-0.007284961263586302,16.32621996528038,83.60769720943466,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-22,84.0,84.6,83.45,83.55,3429925,288139929,-0.3,1608,0.0,1.0,0.9964221824686942,366.0420012250645,16.314953331177858,0.1952717334671198,16.40282561123806,16.519988651318332,16.295426157831148,21.0,21.15,20.8625,20.8875,83.82,83.55,43123662971.0,514500000.0,950,257,1139000.0,1285000.0,0.0,-146000.0,83.55,0.0,True,0.0347097546379413,2018-03-23,YUANTA_ETF_NAV_HISTORY,0.0005966587112171684,-0.005338078291815096,0.052070263488080304,0.06049670623318604,0.01298701298701288,0.01961030985793566,64.7887323943661,0.8692635535076914,-0.02597641137586204,0.141595833047584,-0.03697113620230371,-0.001191185229303282,0.0345855694692904,0.0,0.032128514056224855,0.17698277041095756,1.0,0.0,16,0.7096774193548387,-0.587785252292473,-0.8090169943749475,2018-03,23,15.787719650816634,2018-03-02,0.038961038961039085,False,False,15.982991384283752,16.373534851217993,-0.02414118445207407,0.2713183767188413,-0.007284961263586302,16.33596114664391,83.65758247029947,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-23,81.85,82.4,81.8,82.1,8259738,677767488,-1.45,2816,0.0,1.0,0.9826451226810292,359.68938720021293,16.031809317650534,0.1952717334671198,15.982991384283752,16.090390837690673,15.9732277976104,20.4625,20.6,20.45,20.525,82.19,82.1,42289024771.0,514500000.0,995,254,-5984000.0,-509000.0,0.0,-5475000.0,82.1,0.0,True,0.0353227771010962,2018-03-26,YUANTA_ETF_NAV_HISTORY,-0.0035778175313055938,-0.008308605341246111,0.025153374233129133,0.055401084837893855,0.00811438568972278,0.01506009693450916,67.6470588235293,0.5551184513248488,-0.029461290047146704,0.12269493417473847,-0.5544954966739796,-0.003221188260558283,0.0347097546379413,-0.005235602094240788,0.007843137254901933,0.3320772320094463,1.0,0.0,17,0.7419354838709677,-0.9510565162951536,0.30901699437494723,2018-03,23,15.787719650816634,2018-03-02,0.01236858379715522,False,False,15.982991384283752,16.314953331177858,-0.02055695122425893,0.30193056338268937,-0.007284961263586302,16.277514058462717,83.35827090511057,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-26,81.85,82.2,81.6,82.2,4369122,357831903,0.1,1837,0.0,1.0,1.0012180267965896,360.1274985122717,16.05133649099725,0.1952717334671198,15.98299138428376,16.05133649099725,15.934173450916978,20.4625,20.55,20.4,20.55,82.23,82.2,42306647627.0,514500000.0,991,253,-3247000.0,-1869000.0,0.0,-1378000.0,82.2,0.0,True,0.035279805352798,2018-03-27,YUANTA_ETF_NAV_HISTORY,-0.017354877318970785,-0.021454112038140627,0.013580246913580174,0.042218811302521475,-0.010038284146745902,-0.0032273904889525973,58.598726114649644,-0.7249913964605535,-0.046304870291690614,0.1365845317446977,1.5690594417793253,-0.001095023725514066,0.0353227771010962,-0.010934393638170947,-0.026819923371647514,-0.7244781856276797,1.0,0.0,18,0.8387096774193549,0.0,1.0,2018-03,23,15.787719650816634,2018-03-02,0.012368583797155663,False,False,15.98299138428376,16.031809317650534,-0.0030497126412382582,0.5936778651577849,-0.0040264289556362215,16.047225097834815,82.17894527236773,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-27,83.0,83.4,82.95,83.4,3277568,272571549,1.2,1015,0.0,1.0,1.0145985401459854,365.3848342569764,16.285662571157793,0.1952717334671198,16.207553877770945,16.285662571157793,16.19779029109759,20.75,20.85,20.7375,20.85,83.5,83.4,42960595469.0,514500000.0,945,259,1355000.0,1212000.0,0.0,143000.0,83.4,0.0,True,0.0347721822541966,2018-03-28,YUANTA_ETF_NAV_HISTORY,0.0012180267965895553,-0.019677996422182265,0.0024390243902439046,0.04026960578410743,-0.008951984808752922,-0.0026554649967401867,50.381679389312964,-0.65076051894247,-0.04514324406792891,0.12990428925867048,-0.21009165145393296,-0.00036483035388545915,0.035279805352798,0.02270381836945301,-0.08992805755395683,-0.7431699091945705,1.0,0.0,19,0.8709677419354839,0.9510565162951535,0.30901699437494745,2018-03,23,15.787719650816634,2018-03-02,0.026592455163883866,False,False,16.061100077670602,16.05133649099725,0.0006080875833468461,0.5078627934859657,-0.0023108585361761766,16.0943583824023,82.42031806980553,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-28,82.9,82.9,82.2,82.25,4161192,343127725,-1.15,1306,0.0,1.0,0.98621103117506,360.34655416830105,16.061100077670606,0.1952717334671198,16.188026704424235,16.188026704424235,16.05133649099725,20.725,20.725,20.55,20.5625,82.32,82.25,42354920276.0,514500000.0,960,253,-2904000.0,339000.0,0.0,-3243000.0,82.25,0.0,True,0.0352583586626139,2018-03-29,YUANTA_ETF_NAV_HISTORY,0.014598540145985384,-0.004773269689737347,0.012135922330097193,0.056107539450614086,0.004910082236346813,0.010998468655089688,60.810810810810814,0.3580809368396115,-0.031203729382789258,0.13843060443498129,-0.7070776135392552,-0.0011976047904190823,0.0347721822541966,-0.013569937369519836,0.015686274509803866,0.4134162891509802,1.0,0.0,20,0.9032258064516129,0.5877852522924732,-0.8090169943749473,2018-03,23,15.787719650816634,2018-03-02,0.025355596784168544,False,False,16.061100077670602,16.285662571157793,-0.013884919719220052,0.22361734569090425,-0.0015147004487854512,16.342318410281116,83.6901384553585,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-29,82.25,82.35,81.8,82.1,4099855,336213829,-0.15,1127,0.0,1.0,0.998176291793313,359.68938720021293,16.031809317650534,0.1952717334671198,16.061100077670602,16.080627251017315,15.9732277976104,20.5625,20.5875,20.45,20.525,81.97,82.1,42174316659.0,514500000.0,971,253,-3331000.0,-2161000.0,122000.0,-1292000.0,82.1,0.0,True,0.0353227771010962,2018-03-30,YUANTA_ETF_NAV_HISTORY,-0.013788968824939962,-0.01908169350029798,-0.0012143290831813092,0.037701566378609774,-0.008886880554300314,-0.0035437666126731937,46.710526315789515,-0.646341057486828,-0.04456243095604806,0.14716535872994269,-0.23494898087756116,-0.0008503401360543394,0.0352583586626139,0.009463722397476282,-0.015564202334630295,-0.6978769544880409,1.0,0.0,21,0.9354838709677419,-0.587785252292473,-0.8090169943749475,2018-03,23,15.787719650816634,2018-03-02,0.017316017316017396,False,False,16.061100077670602,16.061100077670606,-2.2204460492503136e-16,0.4839866878408407,-0.0012775798047249612,16.120796811747525,82.55571108791317,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-30,82.65,83.05,82.65,82.85,4994090,414075827,0.75,1285,0.0,1.0,1.0091352009744214,362.97522204065336,16.178263117750873,0.1952717334671198,16.13920877105745,16.2173174644443,16.13920877105745,20.6625,20.7625,20.6625,20.7125,82.57,82.85,42481123286.0,514500000.0,917,253,1875000.0,2627000.0,0.0,-752000.0,82.85,0.0,True,0.0350030175015087,2018-03-31,YUANTA_ETF_NAV_HISTORY,-0.0018237082066869803,-0.017354877318970785,0.004281345565749328,0.03390153410980612,-0.0109029576531533,-0.005901372870381172,45.098039215686306,-0.8048101696909217,-0.046304870291690614,0.1449632196058503,-0.25803918007842946,0.0015859460778333556,0.0353227771010962,0.022105263157894628,-0.015564202334630295,-0.8124677580060758,1.0,0.0,22,0.967741935483871,-0.9510565162951536,0.30901699437494723,2018-03,23,15.787719650816634,2018-03-02,0.022263450834879572,False,False,16.13920877105745,16.031809317650534,0.0066768078086505925,0.4255887018011546,-0.0006828614964754679,16.10096987705951,82.4541759894328,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-03-31,82.85,83.05,82.75,82.95,878295,72801339,0.1,495,0.0,1.0,1.0012070006035003,363.4133333527121,16.197790291097586,0.1952717334671198,16.178263117750873,16.2173174644443,16.158735944404164,20.7125,20.7625,20.6875,20.7375,82.61,82.95,42500901849.0,514500000.0,944,252,108000.0,83000.0,78000.0,-53000.0,82.95,0.0,True,0.0349608197709463,2018-04-02,YUANTA_ETF_NAV_HISTORY,0.009135200974421442,0.009135200974421442,0.020948860135551417,0.05369580805864693,-0.002888434227945602,0.002325910412673604,40.84507042253511,-0.23025886693537145,-0.03759267361347829,0.14529328194332575,0.2004946023068988,0.0033910621291026732,0.0350030175015087,-0.07839195979899494,-0.003937007874015741,0.37544377454150807,1.0,0.0,23,1.0,-2.4492935982947064e-16,1.0,2018-03,23,15.787719650816634,2018-03-02,0.02473716759431044,False,False,16.178263117750873,16.178263117750873,0.0,0.29750215439979055,-0.0006828614964754679,16.248055472769547,83.20741145827655,2018-02,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-04-02,82.85,82.95,82.15,82.25,3737299,307813730,-0.7,1099,0.0,1.0,0.9915611814345991,360.346554168301,16.061100077670602,0.1952717334671198,16.178263117750873,16.197790291097586,16.041572904323893,20.7125,20.7375,20.5375,20.5625,82.26,82.25,42324949081.0,514500000.0,984,254,-1444000.0,-1362000.0,0.0,-82000.0,82.25,0.0,True,0.0352583586626139,2018-04-03,YUANTA_ETF_NAV_HISTORY,0.001207000603500319,0.009124087591240615,0.027244582043343568,0.05170752182309046,-0.0030048076923079314,0.002711169938525826,34.374999999999886,-0.27924682588815347,-0.0364310473897167,0.1436377178482432,-1.6046287453213965,0.00411572448856079,0.0349608197709463,-0.047426841574167544,-0.0039525691699604515,0.12296551841920994,1.0,0.0,1,0.06666666666666667,0.0,1.0,2018-04,18,15.47528487726924,2018-04-25,0.045425867507886464,False,False,15.47528487726924,16.197790291097586,-0.04563060387906368,0.720611770480472,-0.013699066391739581,16.057295687599268,82.2305174563477,2018-03,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2018-04-03,81.5,81.55,81.2,81.5,6187523,503435586,-0.75,2624,0.0,1.0,0.9908814589665652,357.06071932786057,15.914646277570265,0.1952717334671198,15.914646277570265,15.924409864243618,15.856064757530127,20.375,20.3875,20.3,20.375,81.58,81.5,41972711176.0,514500000.0,1144,258,-5039000.0,-3766000.0,0.0,-1273000.0,81.5,0.0,True,0.0355828220858895,2018-04-09,YUANTA_ETF_NAV_HISTORY,-0.008438818565400852,-0.013788968824940184,0.0012172854534386879,0.0326210201539896,-0.01147767562045554,-0.006270725819905509,34.10852713178292,-1.0734572927647603,-0.04456243095604828,0.13499354222241722,-0.27229069246500365,-0.00012156576708000078,0.0352583586626139,0.041269841269841345,-0.019305019305019266,-0.3863752940291906,1.0,0.0,2,0.1,0.9510565162951535,0.30901699437494745,2018-04,18,15.47528487726924,2018-04-25,0.02839116719242929,False,False,15.47528487726924,16.061100077670602,-0.0371559768880914,0.8537488719118618,-0.014977989533540167,15.90144135121109,81.43237666238367,2018-03,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
