date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source
2015-07-23,67.5,67.85,66.85,67.15,20981081,1410059672,-0.65,3456,0.0,1.0,0.9904129793510326,266.1626695152707,11.863205635173465,0.17666724698694658,11.925039171618895,11.986872708064324,11.810205461077377,16.875,16.9625,16.7125,16.7875,66.82,67.15,119034236753.0,1781500000.0,6446,2065,-13537000.0,-9380000.0,-561000.0,-3596000.0,67.15,0.0,True,0.023082650781831717,2015-07-24,TWSE_STOCK_DAY_AVG
2015-07-24,67.05,67.25,66.5,66.75,19922048,1331121496,-0.4,3021,0.0,1.0,0.994043186895011,264.5771882374433,11.792538736378686,0.1766672469869466,11.845538910474769,11.880872359872159,11.74837192463195,16.7625,16.8125,16.625,16.6875,66.8,66.75,117661556164.0,1761500000.0,6696,1871,-16573000.0,-16460000.0,0.0,-113000.0,66.75,0.0,True,0.023220973782771537,2015-07-27,TWSE_STOCK_DAY_AVG
2015-07-27,66.4,66.55,65.55,65.8,28446312,1876583192,-0.95,5152,0.0,1.0,0.9857677902621722,260.8116702026033,11.624704851741088,0.17666724698694664,11.730705199933258,11.757205286981298,11.580538039994352,16.6,16.6375,16.3875,16.45,65.55,65.8,115466312518.0,1761500000.0,7464,1820,-23482000.0,-19842000.0,39000.0,-3679000.0,65.8,0.0,True,0.023556231003039517,2015-07-28,TWSE_STOCK_DAY_AVG
2015-07-28,65.75,66.3,65.5,65.85,17518780,1154891944,0.05,3321,0.0,1.0,1.000759878419453,261.00985536233173,11.633538214090436,0.17666724698694664,11.615871489391742,11.713038475234562,11.571704677645005,16.4375,16.575,16.375,16.4625,65.64,65.85,113752622391.0,1733000000.0,7624,1820,-9596000.0,-12056000.0,0.0,2460000.0,65.85,0.0,True,0.023538344722854977,2015-07-29,TWSE_STOCK_DAY_AVG
2015-07-29,65.9,65.9,65.1,65.4,18492599,1209602490,-0.45,3442,0.0,1.0,0.9931662870159454,259.22618892477595,11.55403795294631,0.1766672469869466,11.642371576439782,11.642371576439782,11.501037778850224,16.475,16.475,16.275,16.35,65.53,65.4,108346555043.0,1653500000.0,8121,1780,-11592000.0,-13213000.0,0.0,1621000.0,65.4,0.0,True,0.023700305810397553,2015-07-30,TWSE_STOCK_DAY_AVG
2015-07-30,65.6,66.55,65.55,66.5,7473893,494964459,1.1,2258,0.0,1.0,1.0168195718654434,263.5862624388012,11.748371924631952,0.17666724698694664,11.589371402343698,11.757205286981298,11.580538039994352,16.4,16.6375,16.3875,16.625,66.36,66.5,108064946181.0,1628500000.0,7565,1806,37000.0,-549000.0,0.0,586000.0,66.5,0.0,True,0.02330827067669173,2015-07-31,TWSE_STOCK_DAY_AVG
2015-07-31,66.5,66.55,65.8,66.15,11169527,737988200,-0.35,1548,0.0,1.0,0.9947368421052633,262.1989663207023,11.686538388186522,0.17666724698694664,11.748371924631952,11.757205286981298,11.624704851741088,16.625,16.6375,16.45,16.5375,66.63,66.15,105169502301.0,1578500000.0,7421,1900,-7053000.0,-6378000.0,25000.0,-700000.0,66.15,0.0,True,0.02343159486016629,2015-08-03,TWSE_STOCK_DAY_AVG
2015-08-03,65.9,65.9,64.9,65.25,15758422,1027197865,-0.9,3454,0.0,1.0,0.9863945578231291,258.6316334455907,11.52753786589827,0.17666724698694666,11.642371576439785,11.642371576439785,11.465704329452839,16.475,16.475,16.225,16.3125,65.27,65.25,101729174589.0,1558500000.0,7862,1898,-10394000.0,-8502000.0,0.0,-1892000.0,65.25,0.0,True,0.023754789272030653,2015-08-04,TWSE_STOCK_DAY_AVG
2015-08-04,65.5,66.0,65.0,65.3,12310425,803217815,0.05,2681,0.0,1.0,1.0007662835249043,258.82981860531913,11.536371228247617,0.17666724698694666,11.571704677645007,11.66003830113848,11.483371054151533,16.375,16.5,16.25,16.325,65.57,65.3,103660918417.0,1581000000.0,8241,1896,-7089000.0,-2150000.0,0.0,-4939000.0,65.3,0.0,True,0.023736600306278714,2015-08-05,TWSE_STOCK_DAY_AVG
2015-08-05,65.55,66.0,65.3,65.7,9875104,648399318,0.4,1782,0.0,1.0,1.006125574272588,260.41529988314653,11.607038127042395,0.17666724698694666,11.580538039994353,11.66003830113848,11.536371228247617,16.3875,16.5,16.325,16.425,65.46,65.7,105221366442.0,1607500000.0,8464,1930,-3527000.0,-5883000.0,24000.0,2332000.0,65.7,0.0,True,0.02359208523592085,2015-08-06,TWSE_STOCK_DAY_AVG
2015-08-06,66.0,66.05,64.55,65.0,23620938,1535880356,-0.7,3641,0.0,1.0,0.989345509893455,257.6407076469486,11.483371054151533,0.17666724698694666,11.66003830113848,11.668871663487826,11.403870793007407,16.5,16.5125,16.1375,16.25,64.94,65.0,104554409278.0,1610000000.0,8915,1993,-19568000.0,-14455000.0,16000.0,-5129000.0,65.0,0.0,True,0.023846153846153847,2015-08-07,TWSE_STOCK_DAY_AVG
2015-08-07,64.5,65.0,64.2,64.7,6898672,446241008,-0.3,2267,0.0,1.0,0.9953846153846154,256.45159668857815,11.430370880055452,0.17666724698694672,11.395037430658064,11.483371054151537,11.34203725656198,16.125,16.25,16.05,16.175,64.81,64.7,104348483948.0,1610000000.0,8962,2007,-3394000.0,-2556000.0,0.0,-838000.0,64.7,0.0,True,0.023956723338485315,2015-08-10,TWSE_STOCK_DAY_AVG
2015-08-10,64.6,64.75,64.0,64.55,10082526,649653275,-0.15,2542,0.0,1.0,0.9976816074188561,255.85704120939283,11.403870793007409,0.1766672469869467,11.412704155356755,11.439204242404799,11.306703807164588,16.15,16.1875,16.0,16.1375,64.63,64.55,102282272056.0,1582500000.0,9123,1944,-5156000.0,-7586000.0,203000.0,2227000.0,64.55,0.0,True,0.024012393493415957,2015-08-11,TWSE_STOCK_DAY_AVG
2015-08-11,65.3,65.8,64.4,64.55,17411425,1131041320,0.0,4036,0.0,1.0,1.0,255.85704120939283,11.403870793007409,0.1766672469869467,11.536371228247619,11.624704851741091,11.377370705959368,16.325,16.45,16.1,16.1375,64.35,64.55,100384322534.0,1560000000.0,8961,1950,-9431000.0,-7760000.0,0.0,-1671000.0,64.55,0.0,True,0.024012393493415957,2015-08-12,TWSE_STOCK_DAY_AVG
2015-08-12,64.25,64.45,63.0,63.45,24218973,1541063674,-1.1,4634,0.0,1.0,0.9829589465530597,251.49696769536754,11.209536821321768,0.1766672469869467,11.350870618911324,11.386204068308714,11.130036560177642,16.0625,16.1125,15.75,15.8625,63.3,63.45,100521780680.0,1588000000.0,9177,1886,-15238765.0,-17294765.0,0.0,2056000.0,63.45,0.0,True,0.02442868400315209,2015-08-13,TWSE_STOCK_DAY_AVG
2015-08-13,63.45,63.9,63.35,63.55,16147105,1025508660,0.1,2147,0.0,1.0,1.0015760441292356,251.8933380148244,11.227203546020462,0.1766672469869467,11.209536821321768,11.289037082465894,11.191870096623074,15.8625,15.975,15.8375,15.8875,63.56,63.55,100959171145.0,1588500000.0,9136,1839,-6229000.0,-8360000.0,0.0,2131000.0,63.55,0.0,True,0.024390243902439025,2015-08-14,TWSE_STOCK_DAY_AVG
2015-08-14,63.45,63.75,63.15,63.3,8405034,532406602,-0.25,1736,0.0,1.0,0.996066089693155,250.9024122161823,11.183036734273726,0.1766672469869467,11.209536821321768,11.262536995417852,11.156536647225684,15.8625,15.9375,15.7875,15.825,63.44,63.3,90658880580.0,1429000000.0,8896,1887,-4100000.0,-4894000.0,0.0,794000.0,63.3,0.0,True,0.02448657187993681,2015-08-17,TWSE_STOCK_DAY_AVG
2015-08-17,63.3,63.3,62.7,62.9,13852886,871311567,-0.4,2367,0.0,1.0,0.9936808846761453,249.31693093835494,11.112369835478948,0.17666724698694672,11.183036734273728,11.183036734273728,11.07703638608156,15.825,15.825,15.675,15.725,62.73,62.9,83997922869.0,1339000000.0,8942,1977,-8388000.0,-6460000.0,0.0,-1928000.0,62.9,0.0,True,0.0246422893481717,2015-08-18,TWSE_STOCK_DAY_AVG
2015-08-18,63.0,63.3,62.45,62.55,9841681,617280801,-0.35,2221,0.0,1.0,0.9944356120826708,247.92963482025598,11.050536299033515,0.1766672469869467,11.130036560177642,11.183036734273726,11.032869574334821,15.75,15.825,15.6125,15.6375,62.61,62.55,83829676836.0,1339000000.0,9032,2025,-6410000.0,-4655000.0,-479000.0,-1276000.0,62.55,0.0,True,0.024780175859312553,2015-08-19,TWSE_STOCK_DAY_AVG
2015-08-19,62.4,62.5,61.3,61.6,17595647,1088315857,-0.95,4364,0.0,1.0,0.9848121502797762,244.16411678541596,10.882702414395915,0.17666724698694666,11.024036211985472,11.041702936684166,10.829702240299829,15.6,15.625,15.325,15.4,61.65,61.6,82554764609.0,1339000000.0,9162,2167,-7221000.0,-6658000.0,-113000.0,-450000.0,61.6,0.0,True,0.025162337662337664,2015-08-20,TWSE_STOCK_DAY_AVG
2015-08-20,61.25,61.85,60.95,61.4,19329341,1185812735,-0.2,4758,0.0,1.0,0.9967532467532467,243.37137614650226,10.847368964998527,0.1766672469869467,10.820868877950485,10.926869226142653,10.7678687038544,15.3125,15.4625,15.2375,15.35,61.58,61.4,80419725244.0,1306000000.0,9341,2206,-13459000.0,-11248000.0,700000.0,-2911000.0,61.4,0.0,True,0.025244299674267102,2015-08-21,TWSE_STOCK_DAY_AVG
2015-08-21,60.6,60.75,59.8,59.8,28076492,1689327220,-1.6,6417,0.0,1.0,0.9739413680781759,237.02945103519278,10.564701369819412,0.1766672469869467,10.70603516740897,10.732535254457012,10.564701369819412,15.15,15.1875,14.95,14.95,59.68,59.8,77939649473.0,1306000000.0,9941,2184,-19224000.0,-16106000.0,0.0,-3118000.0,59.8,0.0,True,0.025919732441471575,2015-08-24,TWSE_STOCK_DAY_AVG
2015-08-24,59.1,59.1,55.4,57.5,61317409,3512538379,-2.3,12459,0.0,1.0,0.9615384615384616,227.91293368768538,10.158366701749436,0.17666724698694672,10.441034296928551,10.441034296928551,9.787365483076847,14.775,14.775,13.85,14.375,57.28,57.5,74236495387.0,1296000000.0,10345,2501,-33936500.0,-25866500.0,0.0,-8070000.0,57.5,0.0,True,0.026956521739130435,2015-08-25,TWSE_STOCK_DAY_AVG
2015-08-25,57.5,60.0,57.5,60.0,43487996,2578413633,2.5,9667,0.0,1.0,1.0434782608695652,237.82219167410648,10.600034819216802,0.1766672469869467,10.158366701749435,10.600034819216802,10.158366701749435,14.375,15.0,14.375,15.0,59.86,60.0,77903704957.0,1301500000.0,10322,2639,-15615000.0,-16762000.0,650000.0,497000.0,60.0,0.0,True,0.025833333333333333,2015-08-26,TWSE_STOCK_DAY_AVG
2015-08-26,59.3,60.5,58.65,60.35,17123903,1020266152,0.35,5984,0.0,1.0,1.0058333333333334,239.20948779220544,10.661868355662234,0.17666724698694672,10.47636774632594,10.688368442710276,10.361534035784425,14.825,15.125,14.6625,15.0875,59.86,60.35,77910579298.0,1301500000.0,9915,2713,-5478000.0,-6263000.0,0.0,785000.0,60.35,0.0,True,0.02568351284175642,2015-08-27,TWSE_STOCK_DAY_AVG
2015-08-27,60.6,60.65,60.0,60.15,18326474,1106779689,-0.2,5627,0.0,1.0,0.9966859983429991,238.41674715329174,10.626534906264846,0.17666724698694675,10.706035167408974,10.71486852975832,10.600034819216805,15.15,15.1625,15.0,15.0375,60.61,60.15,79638208149.0,1314000000.0,8992,3431,-7907000.0,-5825000.0,0.0,-2082000.0,60.15,0.0,True,0.0257689110556941,2015-08-28,TWSE_STOCK_DAY_AVG
2015-08-28,61.0,61.9,61.0,61.8,18684824,1150095322,1.65,4349,0.0,1.0,1.027431421446384,244.95685742432966,10.918035863793307,0.17666724698694672,10.77670206620375,10.935702588492001,10.77670206620375,15.25,15.475,15.25,15.45,62.12,61.8,81252042627.0,1308000000.0,7463,3436,7823000.0,2826000.0,0.0,4997000.0,61.8,0.0,True,0.025080906148867314,2015-08-31,TWSE_STOCK_DAY_AVG
2015-08-31,61.3,62.35,61.2,62.3,18957915,1171281528,0.5,2806,0.0,1.0,1.0080906148867315,246.93870902161393,11.006369487286783,0.17666724698694677,10.829702240299836,11.015202849636132,10.812035515601144,15.325,15.5875,15.3,15.575,63.64,62.3,81966443445.0,1288000000.0,7018,3569,1705000.0,-8104000.0,-61000.0,9870000.0,62.3,0.0,True,0.02487961476725522,2015-09-01,TWSE_STOCK_DAY_AVG
2015-09-01,61.9,62.6,61.5,61.75,12340652,766117348,-0.55,2838,0.0,1.0,0.9911717495987159,244.75867226460127,10.90920250144396,0.17666724698694672,10.935702588492001,11.059369661382865,10.865035689697223,15.475,15.65,15.375,15.4375,61.85,61.75,78574382715.0,1270500000.0,6953,3600,2873050.0,-124950.0,-41000.0,3039000.0,61.75,0.0,True,0.025101214574898785,2015-09-02,TWSE_STOCK_DAY_AVG
2015-09-02,61.1,62.3,60.95,62.1,18170477,1118387496,0.35,4619,0.0,1.0,1.005668016194332,246.14596838270026,10.971036037889393,0.17666724698694675,10.794368790902446,11.006369487286781,10.767868703854404,15.275,15.575,15.2375,15.525,62.0,62.1,83639089035.0,1349000000.0,6836,3605,9938000.0,4717000.0,-375000.0,5596000.0,62.1,0.0,True,0.0249597423510467,2015-09-03,TWSE_STOCK_DAY_AVG
2015-09-03,62.35,62.4,61.6,62.15,7543894,468271835,0.05,1573,0.0,1.0,1.000805152979066,246.34415354242867,10.97986940023874,0.17666724698694675,11.01520284963613,11.024036211985477,10.88270241439592,15.5875,15.6,15.4,15.5375,62.5,62.15,84224076990.0,1347500000.0,6618,3701,1626000.0,-988000.0,0.0,2614000.0,62.15,0.0,True,0.0249396621078037,2015-09-04,TWSE_STOCK_DAY_AVG
2015-09-04,62.15,62.55,61.35,61.35,15808961,978163876,-0.8,2202,0.0,1.0,0.9871279163314562,243.17319098677393,10.838535602649184,0.17666724698694677,10.979869400238742,11.05053629903352,10.838535602649184,15.5375,15.6375,15.3375,15.3375,61.68,61.35,80455567105.0,1304500000.0,6414,3560,918000.0,-4931000.0,-800000.0,6649000.0,61.35,0.0,True,0.02526487367563162,2015-09-07,TWSE_STOCK_DAY_AVG
2015-09-07,61.3,62.3,61.1,61.25,10155526,624485437,-0.1,2616,0.0,1.0,0.9983700081499592,242.77682066731708,10.820868877950488,0.17666724698694675,10.829702240299834,11.006369487286781,10.794368790902446,15.325,15.575,15.275,15.3125,61.38,61.25,80073532820.0,1304500000.0,6340,3362,4752000.0,1774000.0,0.0,2978000.0,61.25,0.0,True,0.025306122448979593,2015-09-08,TWSE_STOCK_DAY_AVG
2015-09-08,61.5,61.65,61.1,61.45,9642248,592119472,0.2,3030,0.0,1.0,1.003265306122449,243.5695613062308,10.856202327347878,0.17666724698694675,10.865035689697224,10.891535776745267,10.794368790902446,15.375,15.4125,15.275,15.3625,61.43,61.45,80141897404.0,1304500000.0,6116,3244,1228000.0,2235000.0,0.0,-1007000.0,61.45,0.0,True,0.025223759153783564,2015-09-09,TWSE_STOCK_DAY_AVG
2015-09-09,62.65,64.15,62.65,64.15,24002263,1525863565,2.7,5404,0.0,1.0,1.0439381611065908,254.2715599315656,11.333203894212636,0.17666724698694675,11.068203023732213,11.333203894212636,11.068203023732213,15.6625,16.0375,15.6625,16.0375,64.02,64.15,83518705350.0,1304500000.0,5374,2998,13898950.0,4668950.0,0.0,9230000.0,64.15,0.0,True,0.024162120031176928,2015-09-10,TWSE_STOCK_DAY_AVG
2015-09-10,63.8,63.8,63.15,63.45,10184783,646044883,-0.7,3300,0.0,1.0,0.9890880748246297,251.4969676953677,11.209536821321773,0.17666724698694677,11.271370357767204,11.271370357767204,11.156536647225689,15.95,15.95,15.7875,15.8625,63.4,63.45,82709535460.0,1304500000.0,5457,2885,2790320.0,1412320.0,0.0,1378000.0,63.45,0.0,True,0.02442868400315209,2015-09-11,TWSE_STOCK_DAY_AVG
2015-09-11,63.3,63.7,63.05,63.5,7961292,505296736,0.05,2519,0.0,1.0,1.0007880220646177,251.6951528550961,11.21837018367112,0.17666724698694677,11.183036734273731,11.25370363306851,11.138869922526993,15.825,15.925,15.7625,15.875,63.82,63.5,83257356315.0,1304500000.0,5371,2758,5207000.0,2794000.0,0.0,2413000.0,63.5,0.0,True,0.024409448818897637,2015-09-14,TWSE_STOCK_DAY_AVG
2015-09-14,63.9,64.0,63.25,63.65,4389671,279210234,0.15,2011,0.0,1.0,1.0023622047244094,252.28970833428136,11.244870270719161,0.17666724698694677,11.2890370824659,11.306703807164594,11.174203371924383,15.975,16.0,15.8125,15.9125,63.89,63.65,83345445083.0,1304500000.0,5216,2775,1267050.0,1420050.0,0.0,-153000.0,63.65,0.0,True,0.024351924587588374,2015-09-15,TWSE_STOCK_DAY_AVG
2015-09-15,63.75,63.85,63.05,63.15,5767862,365312865,-0.5,1968,0.0,1.0,0.9921445404556166,250.30785673699714,11.156536647225689,0.17666724698694677,11.262536995417857,11.280203720116551,11.138869922526993,15.9375,15.9625,15.7625,15.7875,63.3,63.15,81936251644.0,1294500000.0,5207,2769,936000.0,417000.0,0.0,519000.0,63.15,0.0,True,0.02454473475851148,2015-09-16,TWSE_STOCK_DAY_AVG
2015-09-16,63.65,64.0,63.4,63.9,7422817,473560457,0.75,2266,0.0,1.0,1.01187648456057,253.2806341329235,11.2890370824659,0.17666724698694677,11.244870270719161,11.306703807164594,11.200703458972425,15.9125,16.0,15.85,15.975,64.04,63.9,82895820479.0,1294500000.0,4894,2875,701000.0,294000.0,0.0,407000.0,63.9,0.0,True,0.024256651017214397,2015-09-17,TWSE_STOCK_DAY_AVG
2015-09-17,64.5,65.15,64.5,65.0,12909851,838052365,1.1,3408,0.0,1.0,1.0172143974960877,257.6407076469488,11.48337105415154,0.17666724698694677,11.395037430658068,11.509871141199584,11.395037430658068,16.125,16.2875,16.125,16.25,64.94,65.0,84059530022.0,1294500000.0,4537,2892,8252500.0,5494500.0,0.0,2758000.0,65.0,0.0,True,0.023846153846153847,2015-09-18,TWSE_STOCK_DAY_AVG
2015-09-18,65.0,65.0,64.55,64.85,3507233,227184655,-0.15,1275,0.0,1.0,0.9976923076923077,257.0461521677635,11.456870967103498,0.17666724698694677,11.48337105415154,11.48337105415154,11.403870793007414,16.25,16.25,16.1375,16.2125,64.9,64.85,84009239860.0,1294500000.0,4526,2843,675000.0,-18000.0,38000.0,655000.0,64.85,0.0,True,0.023901310717039326,2015-09-21,TWSE_STOCK_DAY_AVG
2015-09-21,64.05,64.1,63.2,63.45,9987594,633935853,-1.4,3110,0.0,1.0,0.9784117193523517,251.49696769536774,11.209536821321775,0.1766672469869468,11.315537169513942,11.32437053186329,11.165370009575039,16.0125,16.025,15.8,15.8625,63.53,63.45,82117990453.0,1292500000.0,4746,2794,-3143000.0,1149000.0,-250000.0,-4042000.0,63.45,0.0,True,0.02442868400315209,2015-09-22,TWSE_STOCK_DAY_AVG
2015-09-22,63.55,63.95,63.55,63.8,4330875,275986550,0.35,1130,0.0,1.0,1.0055161544523246,252.88426381346665,11.271370357767204,0.17666724698694677,11.227203546020467,11.297870444815247,11.227203546020467,15.8875,15.9875,15.8875,15.95,63.87,63.8,82551029891.0,1292500000.0,4654,2813,1196000.0,177000.0,-78000.0,1097000.0,63.8,0.0,True,0.024294670846394986,2015-09-23,TWSE_STOCK_DAY_AVG
2015-09-23,63.2,63.2,62.2,62.35,10045603,627964620,-1.45,3123,0.0,1.0,0.9772727272727273,247.13689418134243,11.015202849636132,0.1766672469869468,11.165370009575039,11.165370009575039,10.988702762588092,15.8,15.8,15.55,15.5875,62.4,62.35,78154635899.0,1252500000.0,4969,2815,-5618000.0,-5994000.0,0.0,376000.0,62.35,0.0,True,0.024859663191659984,2015-09-24,TWSE_STOCK_DAY_AVG
2015-09-24,62.55,62.85,61.9,62.0,7364956,458475049,-0.35,1904,0.0,1.0,0.9943865276663993,245.74959806324347,10.9533693131907,0.17666724698694677,11.05053629903352,11.103536473129605,10.935702588492004,15.6375,15.7125,15.475,15.5,62.01,62.0,77671486333.0,1252500000.0,5019,2895,-447950.0,-1237950.0,0.0,790000.0,62.0,0.0,True,0.025,2015-09-25,TWSE_STOCK_DAY_AVG
2015-09-25,62.15,62.35,61.6,62.25,5982179,370528978,0.25,1918,0.0,1.0,1.0040322580645162,246.7405238618856,10.997536124937438,0.1766672469869468,10.979869400238744,11.015202849636132,10.882702414395924,15.5375,15.5875,15.4,15.5625,62.04,62.25,77703594947.0,1252500000.0,5066,2902,-1525000.0,-362000.0,0.0,-1163000.0,62.25,0.0,True,0.024899598393574297,2015-09-30,TWSE_STOCK_DAY_AVG
2015-09-30,61.45,62.6,61.45,62.4,8574123,533541019,0.15,2087,0.0,1.0,1.002409638554217,247.3350793410709,11.024036211985482,0.17666724698694683,10.856202327347884,11.059369661382872,10.856202327347884,15.3625,15.65,15.3625,15.6,62.54,62.4,79707561567.0,1274500000.0,5060,2943,-3107000.0,1074000.0,-34000.0,-4147000.0,62.4,0.0,True,0.02483974358974359,2015-10-01,TWSE_STOCK_DAY_AVG
2015-10-01,62.6,63.7,62.2,63.6,11986849,756664703,1.2,2636,0.0,1.0,1.0192307692307694,252.0915231745531,11.23603690836982,0.17666724698694686,11.059369661382874,11.253703633068515,10.988702762588096,15.65,15.925,15.55,15.9,63.45,63.6,80865068458.0,1274500000.0,4806,2872,566000.0,-2395000.0,0.0,2961000.0,63.6,0.0,True,0.02437106918238994,2015-10-02,TWSE_STOCK_DAY_AVG
2015-10-02,63.35,63.6,63.1,63.25,7571907,479582469,-0.35,1083,0.0,1.0,0.9944968553459119,250.70422705645413,11.17420337192439,0.17666724698694689,11.191870096623086,11.236036908369822,11.147703284876348,15.8375,15.9,15.775,15.8125,63.4,63.25,80799034301.0,1274500000.0,4866,2854,-2237000.0,-3208000.0,100000.0,871000.0,63.25,0.0,True,0.02450592885375494,2015-10-05,TWSE_STOCK_DAY_AVG
2015-10-05,63.8,64.0,63.25,63.4,5383188,342143611,0.15,1393,0.0,1.0,1.0023715415019763,251.29878253563936,11.200703458972429,0.17666724698694683,11.271370357767207,11.306703807164597,11.174203371924387,15.95,16.0,15.8125,15.85,63.52,63.4,80960979033.0,1274500000.0,4808,2823,-933000.0,-1420000.0,100000.0,387000.0,63.4,0.0,True,0.02444794952681388,2015-10-06,TWSE_STOCK_DAY_AVG
2015-10-06,64.15,64.7,63.85,63.9,8300522,533161323,0.5,2059,0.0,1.0,1.0078864353312302,253.28063413292358,11.289037082465903,0.17666724698694683,11.333203894212641,11.43037088005546,11.280203720116555,16.0375,16.175,15.9625,15.975,64.0,63.9,81564118462.0,1274500000.0,4623,2782,1266000.0,-1715000.0,0.0,2981000.0,63.9,0.0,True,0.024256651017214397,2015-10-07,TWSE_STOCK_DAY_AVG
2015-10-07,63.9,64.85,63.9,64.85,8637044,557000564,0.95,2304,0.0,1.0,1.014866979655712,257.0461521677636,11.456870967103502,0.17666724698694683,11.289037082465903,11.456870967103502,11.289037082465903,15.975,16.2125,15.975,16.2125,64.86,64.85,82665705938.0,1274500000.0,4374,2754,3666000.0,285000.0,0.0,3381000.0,64.85,0.0,True,0.023901310717039326,2015-10-08,TWSE_STOCK_DAY_AVG
2015-10-08,65.1,65.3,64.6,64.7,12360377,803154003,-0.15,1896,0.0,1.0,0.9976869699306092,256.4515966885784,11.430370880055461,0.17666724698694686,11.50103777885024,11.53637122824763,11.412704155356765,16.275,16.325,16.15,16.175,64.75,64.7,82519708335.0,1274500000.0,4217,2591,4069083.0,7079083.0,0.0,-3010000.0,64.7,0.0,True,0.023956723338485315,2015-10-12,TWSE_STOCK_DAY_AVG
2015-10-12,65.05,65.9,65.05,65.55,17465643,1144859053,0.85,3323,0.0,1.0,1.0131375579598145,259.8207444039615,11.580538039994366,0.17666724698694686,11.492204416500893,11.6423715764398,11.492204416500893,16.2625,16.475,16.2625,16.3875,65.82,65.55,83883316050.0,1274500000.0,3948,2306,13130000.0,11348000.0,0.0,1782000.0,65.55,0.0,True,0.02364607170099161,2015-10-13,TWSE_STOCK_DAY_AVG
2015-10-13,65.6,65.65,65.15,65.3,7489789,489761011,-0.25,1921,0.0,1.0,0.996186117467582,258.8298186053194,11.53637122824763,0.17666724698694686,11.589371402343712,11.598204764693062,11.50987114119959,16.4,16.4125,16.2875,16.325,65.61,65.3,83614354320.0,1274500000.0,3988,2253,4072000.0,3068000.0,0.0,1004000.0,65.3,0.0,True,0.023736600306278714,2015-10-14,TWSE_STOCK_DAY_AVG
2015-10-14,65.3,65.3,64.95,65.05,7135958,464717839,-0.25,1491,0.0,1.0,0.9961715160796325,257.83889280667734,11.492204416500895,0.17666724698694689,11.536371228247631,11.536371228247631,11.474537691802201,16.325,16.325,16.2375,16.2625,65.11,65.05,82982733910.0,1274500000.0,3972,2091,4600000.0,2271000.0,0.0,2329000.0,65.05,0.0,True,0.023827824750192163,2015-10-15,TWSE_STOCK_DAY_AVG
2015-10-15,65.65,66.35,65.65,66.0,14357990,948629290,0.95,3011,0.0,1.0,1.0146041506533436,261.60441084151734,11.660038301138492,0.17666724698694686,11.598204764693062,11.721871837583922,11.598204764693062,16.4125,16.5875,16.4125,16.5,65.95,66.0,84053253741.0,1274500000.0,3838,1633,10490000.0,8837000.0,177000.0,1476000.0,66.0,0.0,True,0.023484848484848487,2015-10-16,TWSE_STOCK_DAY_AVG
2015-10-16,65.95,66.0,65.6,65.75,8189426,538694821,-0.25,1613,0.0,1.0,0.9962121212121212,260.61348504287525,11.615871489391756,0.17666724698694686,11.651204938789146,11.660038301138492,11.589371402343712,16.4875,16.5,16.4,16.4375,65.8,65.75,83857559081.0,1274500000.0,3893,1423,944000.0,-1005000.0,200000.0,1749000.0,65.75,0.0,True,0.023574144486692015,2015-10-19,TWSE_STOCK_DAY_AVG
2015-10-19,66.0,66.2,65.7,65.95,7411159,488570053,0.2,1305,0.0,1.0,1.003041825095057,261.40622568178895,11.651204938789148,0.17666724698694689,11.660038301138494,11.695371750535884,11.607038127042411,16.5,16.55,16.425,16.4875,65.94,65.95,82523025427.0,1251500000.0,4376,868,2714000.0,1625000.0,0.0,1089000.0,65.95,0.0,True,0.02350265352539803,2015-10-20,TWSE_STOCK_DAY_AVG
2015-10-20,66.0,66.1,65.8,65.95,4526773,298526370,0.0,1050,0.0,1.0,1.0,261.40622568178895,11.651204938789148,0.17666724698694689,11.660038301138494,11.677705025837188,11.624704851741104,16.5,16.525,16.45,16.4875,66.0,65.95,82596670039.0,1251500000.0,4339,61,1430000.0,-101000.0,0.0,1531000.0,65.95,0.0,True,0.02350265352539803,2015-10-21,TWSE_STOCK_DAY_AVG
2015-10-21,66.1,66.15,65.4,65.5,11498457,755187599,-0.45,2296,0.0,1.0,0.9931766489764973,259.6225592442331,11.571704677645018,0.17666724698694683,11.677705025837184,11.686538388186534,11.554037952946324,16.525,16.5375,16.35,16.375,65.6,65.5,79535477756.0,1212500000.0,4356,0,1218000.0,-2289000.0,-30000.0,3537000.0,65.5,0.0,True,0.02366412213740458,2015-10-22,TWSE_STOCK_DAY_AVG
2015-10-22,65.3,65.6,65.25,65.5,8066236,527859177,0.0,1534,0.0,1.0,1.0,259.6225592442331,11.571704677645018,0.17666724698694683,11.536371228247628,11.58937140234371,11.52753786589828,16.325,16.4,16.3125,16.375,65.49,65.5,78847083505.0,1204000000.0,4390,0,2692000.0,-317000.0,120000.0,2889000.0,65.5,0.0,True,0.02366412213740458,2015-10-23,TWSE_STOCK_DAY_AVG
